"Asset","Algo","StartHour","EndHour","IR"
"EUR/JPY","on_hour",10,14,-2.35
"EUR/JPY","on_hour",10,15,1.61
"EUR/JPY","on_hour",10,16,-0.41
"EUR/JPY","on_hour",10,17,0.97
"EUR/JPY","on_hour",10,18,1.4
"EUR/JPY","on_hour",10,19,2.81
"EUR/JPY","on_hour",10,20,-0.38
"EUR/JPY","on_hour",11,14,-1.18
"EUR/JPY","on_hour",11,15,3.41
"EUR/JPY","on_hour",11,16,0.71
"EUR/JPY","on_hour",11,17,2.12
"EUR/JPY","on_hour",11,18,2.44
"EUR/JPY","on_hour",11,19,3.87
"EUR/JPY","on_hour",11,20,0.23
"EUR/JPY","on_hour",12,14,-1.78
"EUR/JPY","on_hour",12,15,3.75
"EUR/JPY","on_hour",12,16,0.62
"EUR/JPY","on_hour",12,17,2.13
"EUR/JPY","on_hour",12,18,2.47
"EUR/JPY","on_hour",12,19,3.9
"EUR/JPY","on_hour",12,20,0.16
"EUR/JPY","on_hour",6,14,-4.33
"EUR/JPY","on_hour",6,15,-1.51
"EUR/JPY","on_hour",6,16,-2.74
"EUR/JPY","on_hour",6,17,-1.53
"EUR/JPY","on_hour",6,18,-1.02
"EUR/JPY","on_hour",6,19,0.31
"EUR/JPY","on_hour",6,20,-2.25
"EUR/JPY","on_hour",7,14,-5.48
"EUR/JPY","on_hour",7,15,-2.47
"EUR/JPY","on_hour",7,16,-3.61
"EUR/JPY","on_hour",7,17,-2.35
"EUR/JPY","on_hour",7,18,-1.8
"EUR/JPY","on_hour",7,19,-0.46
"EUR/JPY","on_hour",7,20,-2.73
"EUR/JPY","on_hour",8,14,-6.05
"EUR/JPY","on_hour",8,15,-2.87
"EUR/JPY","on_hour",8,16,-4.01
"EUR/JPY","on_hour",8,17,-2.66
"EUR/JPY","on_hour",8,18,-2.09
"EUR/JPY","on_hour",8,19,-0.69
"EUR/JPY","on_hour",8,20,-2.9
"EUR/JPY","on_hour",9,14,-4.95
"EUR/JPY","on_hour",9,15,-1.43
"EUR/JPY","on_hour",9,16,-2.76
"EUR/JPY","on_hour",9,17,-1.34
"EUR/JPY","on_hour",9,18,-0.78
"EUR/JPY","on_hour",9,19,0.63
"EUR/JPY","on_hour",9,20,-1.92
"GBP/JPY","on_hour",10,14,-5.5
"GBP/JPY","on_hour",10,15,-1.48
"GBP/JPY","on_hour",10,16,-5.03
"GBP/JPY","on_hour",10,17,-3.25
"GBP/JPY","on_hour",10,18,-4.72
"GBP/JPY","on_hour",10,19,-1.56
"GBP/JPY","on_hour",10,20,-2.23
"GBP/JPY","on_hour",11,14,-3.56
"GBP/JPY","on_hour",11,15,0.79
"GBP/JPY","on_hour",11,16,-3.6
"GBP/JPY","on_hour",11,17,-1.85
"GBP/JPY","on_hour",11,18,-3.57
"GBP/JPY","on_hour",11,19,-0.3
"GBP/JPY","on_hour",11,20,-1.17
"GBP/JPY","on_hour",12,14,-2.97
"GBP/JPY","on_hour",12,15,1.78
"GBP/JPY","on_hour",12,16,-3.18
"GBP/JPY","on_hour",12,17,-1.4
"GBP/JPY","on_hour",12,18,-3.27
"GBP/JPY","on_hour",12,19,0.11
"GBP/JPY","on_hour",12,20,-0.84
"GBP/JPY","on_hour",6,14,-6.44
"GBP/JPY","on_hour",6,15,-3.7
"GBP/JPY","on_hour",6,16,-6.25
"GBP/JPY","on_hour",6,17,-4.83
"GBP/JPY","on_hour",6,18,-6.06
"GBP/JPY","on_hour",6,19,-3.26
"GBP/JPY","on_hour",6,20,-4.04
"GBP/JPY","on_hour",7,14,-8.12
"GBP/JPY","on_hour",7,15,-5
"GBP/JPY","on_hour",7,16,-7.44
"GBP/JPY","on_hour",7,17,-5.87
"GBP/JPY","on_hour",7,18,-6.98
"GBP/JPY","on_hour",7,19,-4.13
"GBP/JPY","on_hour",7,20,-4.61
"GBP/JPY","on_hour",8,14,-8.82
"GBP/JPY","on_hour",8,15,-5.6
"GBP/JPY","on_hour",8,16,-8.07
"GBP/JPY","on_hour",8,17,-6.34
"GBP/JPY","on_hour",8,18,-7.42
"GBP/JPY","on_hour",8,19,-4.49
"GBP/JPY","on_hour",8,20,-4.82
"GBP/JPY","on_hour",9,14,-8.45
"GBP/JPY","on_hour",9,15,-4.7
"GBP/JPY","on_hour",9,16,-7.44
"GBP/JPY","on_hour",9,17,-5.55
"GBP/JPY","on_hour",9,18,-6.68
"GBP/JPY","on_hour",9,19,-3.63
"GBP/JPY","on_hour",9,20,-4.07
"AUD/JPY","on_hour",10,14,-5.57
"AUD/JPY","on_hour",10,15,-0.41
"AUD/JPY","on_hour",10,16,-0.27
"AUD/JPY","on_hour",10,17,1.53
"AUD/JPY","on_hour",10,18,1.86
"AUD/JPY","on_hour",10,19,2.62
"AUD/JPY","on_hour",10,20,3.22
"AUD/JPY","on_hour",11,14,-4.24
"AUD/JPY","on_hour",11,15,1.4
"AUD/JPY","on_hour",11,16,1.32
"AUD/JPY","on_hour",11,17,3.11
"AUD/JPY","on_hour",11,18,3.34
"AUD/JPY","on_hour",11,19,4.05
"AUD/JPY","on_hour",11,20,4.34
"AUD/JPY","on_hour",12,14,-1.39
"AUD/JPY","on_hour",12,15,4.81
"AUD/JPY","on_hour",12,16,4.01
"AUD/JPY","on_hour",12,17,5.63
"AUD/JPY","on_hour",12,18,5.62
"AUD/JPY","on_hour",12,19,6.15
"AUD/JPY","on_hour",12,20,5.9
"AUD/JPY","on_hour",6,14,-5.62
"AUD/JPY","on_hour",6,15,-2.14
"AUD/JPY","on_hour",6,16,-1.92
"AUD/JPY","on_hour",6,17,-0.42
"AUD/JPY","on_hour",6,18,-0.04
"AUD/JPY","on_hour",6,19,0.68
"AUD/JPY","on_hour",6,20,1.72
"AUD/JPY","on_hour",7,14,-6.12
"AUD/JPY","on_hour",7,15,-2.48
"AUD/JPY","on_hour",7,16,-2.23
"AUD/JPY","on_hour",7,17,-0.71
"AUD/JPY","on_hour",7,18,-0.32
"AUD/JPY","on_hour",7,19,0.4
"AUD/JPY","on_hour",7,20,1.37
"AUD/JPY","on_hour",8,14,-6.52
"AUD/JPY","on_hour",8,15,-2.76
"AUD/JPY","on_hour",8,16,-2.49
"AUD/JPY","on_hour",8,17,-0.89
"AUD/JPY","on_hour",8,18,-0.48
"AUD/JPY","on_hour",8,19,0.27
"AUD/JPY","on_hour",8,20,1.24
"AUD/JPY","on_hour",9,14,-8.67
"AUD/JPY","on_hour",9,15,-4.05
"AUD/JPY","on_hour",9,16,-3.63
"AUD/JPY","on_hour",9,17,-1.77
"AUD/JPY","on_hour",9,18,-1.27
"AUD/JPY","on_hour",9,19,-0.44
"AUD/JPY","on_hour",9,20,0.68
"NZD/JPY","on_hour",10,14,-3.24
"NZD/JPY","on_hour",10,15,1.72
"NZD/JPY","on_hour",10,16,3.07
"NZD/JPY","on_hour",10,17,4.06
"NZD/JPY","on_hour",10,18,4.26
"NZD/JPY","on_hour",10,19,4.77
"NZD/JPY","on_hour",10,20,5.41
"NZD/JPY","on_hour",11,14,-0.44
"NZD/JPY","on_hour",11,15,4.84
"NZD/JPY","on_hour",11,16,5.92
"NZD/JPY","on_hour",11,17,6.63
"NZD/JPY","on_hour",11,18,6.58
"NZD/JPY","on_hour",11,19,6.91
"NZD/JPY","on_hour",11,20,7.06
"NZD/JPY","on_hour",12,14,1.67
"NZD/JPY","on_hour",12,15,7.2
"NZD/JPY","on_hour",12,16,7.88
"NZD/JPY","on_hour",12,17,8.32
"NZD/JPY","on_hour",12,18,8.03
"NZD/JPY","on_hour",12,19,8.25
"NZD/JPY","on_hour",12,20,7.98
"NZD/JPY","on_hour",6,14,-6.7
"NZD/JPY","on_hour",6,15,-3.03
"NZD/JPY","on_hour",6,16,-1.66
"NZD/JPY","on_hour",6,17,-0.55
"NZD/JPY","on_hour",6,18,-0.09
"NZD/JPY","on_hour",6,19,0.48
"NZD/JPY","on_hour",6,20,1.97
"NZD/JPY","on_hour",7,14,-6.57
"NZD/JPY","on_hour",7,15,-2.67
"NZD/JPY","on_hour",7,16,-1.26
"NZD/JPY","on_hour",7,17,-0.15
"NZD/JPY","on_hour",7,18,0.3
"NZD/JPY","on_hour",7,19,0.87
"NZD/JPY","on_hour",7,20,2.21
"NZD/JPY","on_hour",8,14,-7.27
"NZD/JPY","on_hour",8,15,-3.15
"NZD/JPY","on_hour",8,16,-1.61
"NZD/JPY","on_hour",8,17,-0.42
"NZD/JPY","on_hour",8,18,0.07
"NZD/JPY","on_hour",8,19,0.67
"NZD/JPY","on_hour",8,20,2.04
"NZD/JPY","on_hour",9,14,-8.88
"NZD/JPY","on_hour",9,15,-4.02
"NZD/JPY","on_hour",9,16,-2.2
"NZD/JPY","on_hour",9,17,-0.85
"NZD/JPY","on_hour",9,18,-0.3
"NZD/JPY","on_hour",9,19,0.34
"NZD/JPY","on_hour",9,20,1.8
"USD/JPY","on_hour",10,14,-11.81
"USD/JPY","on_hour",10,15,-9.28
"USD/JPY","on_hour",10,16,-9.46
"USD/JPY","on_hour",10,17,-9.41
"USD/JPY","on_hour",10,18,-9.96
"USD/JPY","on_hour",10,19,-7.81
"USD/JPY","on_hour",10,20,-5.93
"USD/JPY","on_hour",11,14,-9.8
"USD/JPY","on_hour",11,15,-6.87
"USD/JPY","on_hour",11,16,-7.22
"USD/JPY","on_hour",11,17,-7.28
"USD/JPY","on_hour",11,18,-7.99
"USD/JPY","on_hour",11,19,-5.59
"USD/JPY","on_hour",11,20,-4.06
"USD/JPY","on_hour",12,14,-2.48
"USD/JPY","on_hour",12,15,-0.56
"USD/JPY","on_hour",12,16,-2.21
"USD/JPY","on_hour",12,17,-2.88
"USD/JPY","on_hour",12,18,-4.07
"USD/JPY","on_hour",12,19,-1.81
"USD/JPY","on_hour",12,20,-1.21
"USD/JPY","on_hour",6,14,-6.64
"USD/JPY","on_hour",6,15,-5.78
"USD/JPY","on_hour",6,16,-6.37
"USD/JPY","on_hour",6,17,-6.71
"USD/JPY","on_hour",6,18,-7.4
"USD/JPY","on_hour",6,19,-5.89
"USD/JPY","on_hour",6,20,-5.24
"USD/JPY","on_hour",7,14,-8.96
"USD/JPY","on_hour",7,15,-7.85
"USD/JPY","on_hour",7,16,-8.26
"USD/JPY","on_hour",7,17,-8.48
"USD/JPY","on_hour",7,18,-9.06
"USD/JPY","on_hour",7,19,-7.48
"USD/JPY","on_hour",7,20,-6.33
"USD/JPY","on_hour",8,14,-10.31
"USD/JPY","on_hour",8,15,-9.03
"USD/JPY","on_hour",8,16,-9.37
"USD/JPY","on_hour",8,17,-9.53
"USD/JPY","on_hour",8,18,-10.11
"USD/JPY","on_hour",8,19,-8.39
"USD/JPY","on_hour",8,20,-6.93
"USD/JPY","on_hour",9,14,-11.42
"USD/JPY","on_hour",9,15,-9.74
"USD/JPY","on_hour",9,16,-10.02
"USD/JPY","on_hour",9,17,-9.96
"USD/JPY","on_hour",9,18,-10.46
"USD/JPY","on_hour",9,19,-8.55
"USD/JPY","on_hour",9,20,-6.89
"CAD/JPY","on_hour",10,14,-6.51
"CAD/JPY","on_hour",10,15,-1.48
"CAD/JPY","on_hour",10,16,0.1
"CAD/JPY","on_hour",10,17,-0.28
"CAD/JPY","on_hour",10,18,-1.33
"CAD/JPY","on_hour",10,19,0.8
"CAD/JPY","on_hour",10,20,0.02
"CAD/JPY","on_hour",11,14,-6.46
"CAD/JPY","on_hour",11,15,-0.52
"CAD/JPY","on_hour",11,16,1.11
"CAD/JPY","on_hour",11,17,0.57
"CAD/JPY","on_hour",11,18,-0.65
"CAD/JPY","on_hour",11,19,1.58
"CAD/JPY","on_hour",11,20,0.52
"CAD/JPY","on_hour",12,14,-1.39
"CAD/JPY","on_hour",12,15,4.46
"CAD/JPY","on_hour",12,16,4.97
"CAD/JPY","on_hour",12,17,3.89
"CAD/JPY","on_hour",12,18,2.26
"CAD/JPY","on_hour",12,19,4.29
"CAD/JPY","on_hour",12,20,2.35
"CAD/JPY","on_hour",6,14,-4.27
"CAD/JPY","on_hour",6,15,-1.11
"CAD/JPY","on_hour",6,16,0.04
"CAD/JPY","on_hour",6,17,-0.25
"CAD/JPY","on_hour",6,18,-1.13
"CAD/JPY","on_hour",6,19,0.66
"CAD/JPY","on_hour",6,20,-0.01
"CAD/JPY","on_hour",7,14,-6.08
"CAD/JPY","on_hour",7,15,-2.65
"CAD/JPY","on_hour",7,16,-1.37
"CAD/JPY","on_hour",7,17,-1.56
"CAD/JPY","on_hour",7,18,-2.37
"CAD/JPY","on_hour",7,19,-0.53
"CAD/JPY","on_hour",7,20,-0.95
"CAD/JPY","on_hour",8,14,-7.29
"CAD/JPY","on_hour",8,15,-3.68
"CAD/JPY","on_hour",8,16,-2.27
"CAD/JPY","on_hour",8,17,-2.4
"CAD/JPY","on_hour",8,18,-3.2
"CAD/JPY","on_hour",8,19,-1.25
"CAD/JPY","on_hour",8,20,-1.49
"CAD/JPY","on_hour",9,14,-8.78
"CAD/JPY","on_hour",9,15,-4.44
"CAD/JPY","on_hour",9,16,-2.66
"CAD/JPY","on_hour",9,17,-2.75
"CAD/JPY","on_hour",9,18,-3.56
"CAD/JPY","on_hour",9,19,-1.44
"CAD/JPY","on_hour",9,20,-1.62
"CHF/JPY","on_hour",10,14,-9.04
"CHF/JPY","on_hour",10,15,-5.39
"CHF/JPY","on_hour",10,16,-6.41
"CHF/JPY","on_hour",10,17,-5.24
"CHF/JPY","on_hour",10,18,-3.31
"CHF/JPY","on_hour",10,19,-0.66
"CHF/JPY","on_hour",10,20,-1.89
"CHF/JPY","on_hour",11,14,-6.61
"CHF/JPY","on_hour",11,15,-2.79
"CHF/JPY","on_hour",11,16,-4.32
"CHF/JPY","on_hour",11,17,-3.7
"CHF/JPY","on_hour",11,18,-1.76
"CHF/JPY","on_hour",11,19,0.94
"CHF/JPY","on_hour",11,20,-0.6
"CHF/JPY","on_hour",12,14,-5.86
"CHF/JPY","on_hour",12,15,-1.39
"CHF/JPY","on_hour",12,16,-3.36
"CHF/JPY","on_hour",12,17,-3
"CHF/JPY","on_hour",12,18,-1.04
"CHF/JPY","on_hour",12,19,1.69
"CHF/JPY","on_hour",12,20,-0.03
"CHF/JPY","on_hour",6,14,-7.09
"CHF/JPY","on_hour",6,15,-4.99
"CHF/JPY","on_hour",6,16,-5.97
"CHF/JPY","on_hour",6,17,-5.46
"CHF/JPY","on_hour",6,18,-3.75
"CHF/JPY","on_hour",6,19,-1.28
"CHF/JPY","on_hour",6,20,-2.59
"CHF/JPY","on_hour",7,14,-9.31
"CHF/JPY","on_hour",7,15,-6.83
"CHF/JPY","on_hour",7,16,-7.57
"CHF/JPY","on_hour",7,17,-6.59
"CHF/JPY","on_hour",7,18,-4.86
"CHF/JPY","on_hour",7,19,-2.41
"CHF/JPY","on_hour",7,20,-3.42
"CHF/JPY","on_hour",8,14,-11.08
"CHF/JPY","on_hour",8,15,-8.36
"CHF/JPY","on_hour",8,16,-8.93
"CHF/JPY","on_hour",8,17,-7.55
"CHF/JPY","on_hour",8,18,-5.76
"CHF/JPY","on_hour",8,19,-3.25
"CHF/JPY","on_hour",8,20,-4.06
"CHF/JPY","on_hour",9,14,-9.28
"CHF/JPY","on_hour",9,15,-6.38
"CHF/JPY","on_hour",9,16,-7.2
"CHF/JPY","on_hour",9,17,-6.03
"CHF/JPY","on_hour",9,18,-4.19
"CHF/JPY","on_hour",9,19,-1.64
"CHF/JPY","on_hour",9,20,-2.67
