"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,4.02
"EUR/USD","on_hour",10,15,4.96
"EUR/USD","on_hour",10,16,4.42
"EUR/USD","on_hour",10,17,5.49
"EUR/USD","on_hour",10,18,2.98
"EUR/USD","on_hour",10,19,1.69
"EUR/USD","on_hour",10,20,1.29
"EUR/USD","on_hour",11,14,3.89
"EUR/USD","on_hour",11,15,4.76
"EUR/USD","on_hour",11,16,4.19
"EUR/USD","on_hour",11,17,5.12
"EUR/USD","on_hour",11,18,2.79
"EUR/USD","on_hour",11,19,1.61
"EUR/USD","on_hour",11,20,1.22
"EUR/USD","on_hour",12,14,1.52
"EUR/USD","on_hour",12,15,2.18
"EUR/USD","on_hour",12,16,1.46
"EUR/USD","on_hour",12,17,2.15
"EUR/USD","on_hour",12,18,-0.25
"EUR/USD","on_hour",12,19,-1.46
"EUR/USD","on_hour",12,20,-1.91
"EUR/USD","on_hour",6,14,5.44
"EUR/USD","on_hour",6,15,6.59
"EUR/USD","on_hour",6,16,6.22
"EUR/USD","on_hour",6,17,7.8
"EUR/USD","on_hour",6,18,5.26
"EUR/USD","on_hour",6,19,3.93
"EUR/USD","on_hour",6,20,3.89
"EUR/USD","on_hour",7,14,5.1
"EUR/USD","on_hour",7,15,6.22
"EUR/USD","on_hour",7,16,5.81
"EUR/USD","on_hour",7,17,7.27
"EUR/USD","on_hour",7,18,4.73
"EUR/USD","on_hour",7,19,3.39
"EUR/USD","on_hour",7,20,3.17
"EUR/USD","on_hour",8,14,6.12
"EUR/USD","on_hour",8,15,7.32
"EUR/USD","on_hour",8,16,7.03
"EUR/USD","on_hour",8,17,8.66
"EUR/USD","on_hour",8,18,6.25
"EUR/USD","on_hour",8,19,4.99
"EUR/USD","on_hour",8,20,4.84
"EUR/USD","on_hour",9,14,5.3
"EUR/USD","on_hour",9,15,6.38
"EUR/USD","on_hour",9,16,6.02
"EUR/USD","on_hour",9,17,7.43
"EUR/USD","on_hour",9,18,5.01
"EUR/USD","on_hour",9,19,3.73
"EUR/USD","on_hour",9,20,3.54
"EUR/GBP","on_hour",10,14,0.4
"EUR/GBP","on_hour",10,15,2.71
"EUR/GBP","on_hour",10,16,2.9
"EUR/GBP","on_hour",10,17,3.92
"EUR/GBP","on_hour",10,18,1.53
"EUR/GBP","on_hour",10,19,0.7
"EUR/GBP","on_hour",10,20,1.43
"EUR/GBP","on_hour",11,14,0.96
"EUR/GBP","on_hour",11,15,2.99
"EUR/GBP","on_hour",11,16,3.11
"EUR/GBP","on_hour",11,17,3.84
"EUR/GBP","on_hour",11,18,1.94
"EUR/GBP","on_hour",11,19,1.33
"EUR/GBP","on_hour",11,20,1.74
"EUR/GBP","on_hour",12,14,-0.51
"EUR/GBP","on_hour",12,15,1.28
"EUR/GBP","on_hour",12,16,1.32
"EUR/GBP","on_hour",12,17,1.92
"EUR/GBP","on_hour",12,18,-0.02
"EUR/GBP","on_hour",12,19,-0.6
"EUR/GBP","on_hour",12,20,-0.17
"EUR/GBP","on_hour",6,14,0.29
"EUR/GBP","on_hour",6,15,2.8
"EUR/GBP","on_hour",6,16,3.04
