"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,-1.55
"EUR/USD","on_hour",10,15,-0.71
"EUR/USD","on_hour",10,16,-1.96
"EUR/USD","on_hour",10,17,-6.78
"EUR/USD","on_hour",10,18,-4.41
"EUR/USD","on_hour",10,19,0.6
"EUR/USD","on_hour",10,20,1.34
"EUR/USD","on_hour",11,14,1.16
"EUR/USD","on_hour",11,15,1.78
"EUR/USD","on_hour",11,16,0.53
"EUR/USD","on_hour",11,17,-5.29
"EUR/USD","on_hour",11,18,-2.49
"EUR/USD","on_hour",11,19,3.54
"EUR/USD","on_hour",11,20,4.36
"EUR/USD","on_hour",12,14,5.98
"EUR/USD","on_hour",12,15,5.78
"EUR/USD","on_hour",12,16,3.72
"EUR/USD","on_hour",12,17,-3.39
"EUR/USD","on_hour",12,18,-0.09
"EUR/USD","on_hour",12,19,7.15
"EUR/USD","on_hour",12,20,8.08
"EUR/USD","on_hour",6,14,-5.85
"EUR/USD","on_hour",6,15,-5.05
"EUR/USD","on_hour",6,16,-5.63
"EUR/USD","on_hour",6,17,-9.2
"EUR/USD","on_hour",6,18,-7.43
"EUR/USD","on_hour",6,19,-3.69
"EUR/USD","on_hour",6,20,-3.09
"EUR/USD","on_hour",7,14,-3.7
"EUR/USD","on_hour",7,15,-3.02
"EUR/USD","on_hour",7,16,-3.66
"EUR/USD","on_hour",7,17,-7.33
"EUR/USD","on_hour",7,18,-5.55
"EUR/USD","on_hour",7,19,-1.71
"EUR/USD","on_hour",7,20,-1.11
"EUR/USD","on_hour",8,14,-0.96
"EUR/USD","on_hour",8,15,-0.37
"EUR/USD","on_hour",8,16,-1.12
"EUR/USD","on_hour",8,17,-5.07
"EUR/USD","on_hour",8,18,-3.18
"EUR/USD","on_hour",8,19,0.97
"EUR/USD","on_hour",8,20,1.58
"EUR/USD","on_hour",9,14,-2.72
"EUR/USD","on_hour",9,15,-1.9
"EUR/USD","on_hour",9,16,-2.78
"EUR/USD","on_hour",9,17,-7.09
"EUR/USD","on_hour",9,18,-4.99
"EUR/USD","on_hour",9,19,-0.5
"EUR/USD","on_hour",9,20,0.18
"GBP/USD","on_hour",10,14,-1.54
"GBP/USD","on_hour",10,15,-1.57
"GBP/USD","on_hour",10,16,-2.64
"GBP/USD","on_hour",10,17,-8.58
"GBP/USD","on_hour",10,18,-5.82
"GBP/USD","on_hour",10,19,-1.41
"GBP/USD","on_hour",10,20,-0.33
"GBP/USD","on_hour",11,14,-4.3
"GBP/USD","on_hour",11,15,-3.9
"GBP/USD","on_hour",11,16,-4.85
"GBP/USD","on_hour",11,17,-11.57
"GBP/USD","on_hour",11,18,-8.08
"GBP/USD","on_hour",11,19,-3.21
"GBP/USD","on_hour",11,20,-2.01
"GBP/USD","on_hour",12,14,0.46
"GBP/USD","on_hour",12,15,0.12
"GBP/USD","on_hour",12,16,-1.68
"GBP/USD","on_hour",12,17,-10.3
"GBP/USD","on_hour",12,18,-5.95
"GBP/USD","on_hour",12,19,0.03
"GBP/USD","on_hour",12,20,1.49
"GBP/USD","on_hour",6,14,-1.84
"GBP/USD","on_hour",6,15,-1.85
"GBP/USD","on_hour",6,16,-2.36
"GBP/USD","on_hour",6,17,-6.63
"GBP/USD","on_hour",6,18,-4.79
"GBP/USD","on_hour",6,19,-1.49
"GBP/USD","on_hour",6,20,-0.68
"GBP/USD","on_hour",7,14,-2.01
"GBP/USD","on_hour",7,15,-2
"GBP/USD","on_hour",7,16,-2.6
"GBP/USD","on_hour",7,17,-7.12
"GBP/USD","on_hour",7,18,-5.12
"GBP/USD","on_hour",7,19,-1.67
"GBP/USD","on_hour",7,20,-0.82
"GBP/USD","on_hour",8,14,0.09
"GBP/USD","on_hour",8,15,-0.05
"GBP/USD","on_hour",8,16,-0.78
"GBP/USD","on_hour",8,17,-5.67
"GBP/USD","on_hour",8,18,-3.57
"GBP/USD","on_hour",8,19,0.17
"GBP/USD","on_hour",8,20,1.07
"GBP/USD","on_hour",9,14,-0.51
"GBP/USD","on_hour",9,15,-0.58
"GBP/USD","on_hour",9,16,-1.51
"GBP/USD","on_hour",9,17,-6.86
"GBP/USD","on_hour",9,18,-4.48
"GBP/USD","on_hour",9,19,-0.44
"GBP/USD","on_hour",9,20,0.54
"AUD/USD","on_hour",10,14,-1.19
"AUD/USD","on_hour",10,15,-2.18
"AUD/USD","on_hour",10,16,-1.94
"AUD/USD","on_hour",10,17,-6.13
"AUD/USD","on_hour",10,18,-7.93
"AUD/USD","on_hour",10,19,-4.22
"AUD/USD","on_hour",10,20,-6.35
"AUD/USD","on_hour",11,14,-6.23
"AUD/USD","on_hour",11,15,-6.3
"AUD/USD","on_hour",11,16,-5.74
"AUD/USD","on_hour",11,17,-10.16
"AUD/USD","on_hour",11,18,-11.88
"AUD/USD","on_hour",11,19,-7.75
"AUD/USD","on_hour",11,20,-9.97
"AUD/USD","on_hour",12,14,2.32
"AUD/USD","on_hour",12,15,0.11
"AUD/USD","on_hour",12,16,0.51
"AUD/USD","on_hour",12,17,-5.42
"AUD/USD","on_hour",12,18,-7.58
"AUD/USD","on_hour",12,19,-2.71
"AUD/USD","on_hour",12,20,-5.58
"AUD/USD","on_hour",6,14,-3.18
"AUD/USD","on_hour",6,15,-3.74
"AUD/USD","on_hour",6,16,-3.57
"AUD/USD","on_hour",6,17,-6.67
"AUD/USD","on_hour",6,18,-8.18
"AUD/USD","on_hour",6,19,-5.3
"AUD/USD","on_hour",6,20,-6.82
"AUD/USD","on_hour",7,14,-1.91
"AUD/USD","on_hour",7,15,-2.58
"AUD/USD","on_hour",7,16,-2.43
"AUD/USD","on_hour",7,17,-5.64
"AUD/USD","on_hour",7,18,-7.18
"AUD/USD","on_hour",7,19,-4.28
"AUD/USD","on_hour",7,20,-5.85
"AUD/USD","on_hour",8,14,-2.4
"AUD/USD","on_hour",8,15,-3.07
"AUD/USD","on_hour",8,16,-2.86
"AUD/USD","on_hour",8,17,-6.24
"AUD/USD","on_hour",8,18,-7.78
"AUD/USD","on_hour",8,19,-4.72
"AUD/USD","on_hour",8,20,-6.34
"AUD/USD","on_hour",9,14,-1.15
"AUD/USD","on_hour",9,15,-2.01
"AUD/USD","on_hour",9,16,-1.84
"AUD/USD","on_hour",9,17,-5.55
"AUD/USD","on_hour",9,18,-7.19
"AUD/USD","on_hour",9,19,-3.91
"AUD/USD","on_hour",9,20,-5.75
"NZD/USD","on_hour",10,14,-1.74
"NZD/USD","on_hour",10,15,-3.34
"NZD/USD","on_hour",10,16,-4.2
"NZD/USD","on_hour",10,17,-8.45
"NZD/USD","on_hour",10,18,-10.06
"NZD/USD","on_hour",10,19,-5.71
"NZD/USD","on_hour",10,20,-7.13
"NZD/USD","on_hour",11,14,-6.5
"NZD/USD","on_hour",11,15,-7.33
"NZD/USD","on_hour",11,16,-8.09
"NZD/USD","on_hour",11,17,-12.43
"NZD/USD","on_hour",11,18,-13.92
"NZD/USD","on_hour",11,19,-8.97
"NZD/USD","on_hour",11,20,-10.63
"NZD/USD","on_hour",12,14,0.55
"NZD/USD","on_hour",12,15,-2.13
"NZD/USD","on_hour",12,16,-3.34
"NZD/USD","on_hour",12,17,-8.87
"NZD/USD","on_hour",12,18,-10.61
"NZD/USD","on_hour",12,19,-5.07
"NZD/USD","on_hour",12,20,-7.09
"NZD/USD","on_hour",6,14,-1.75
"NZD/USD","on_hour",6,15,-2.94
"NZD/USD","on_hour",6,16,-3.62
"NZD/USD","on_hour",6,17,-7.05
"NZD/USD","on_hour",6,18,-8.57
"NZD/USD","on_hour",6,19,-5.02
"NZD/USD","on_hour",6,20,-6.07
"NZD/USD","on_hour",7,14,-0.01
"NZD/USD","on_hour",7,15,-1.36
"NZD/USD","on_hour",7,16,-2.11
"NZD/USD","on_hour",7,17,-5.62
"NZD/USD","on_hour",7,18,-7.16
"NZD/USD","on_hour",7,19,-3.65
"NZD/USD","on_hour",7,20,-4.76
"NZD/USD","on_hour",8,14,0.32
"NZD/USD","on_hour",8,15,-1.12
"NZD/USD","on_hour",8,16,-1.96
"NZD/USD","on_hour",8,17,-5.61
"NZD/USD","on_hour",8,18,-7.14
"NZD/USD","on_hour",8,19,-3.54
"NZD/USD","on_hour",8,20,-4.7
"NZD/USD","on_hour",9,14,-0.42
"NZD/USD","on_hour",9,15,-1.95
"NZD/USD","on_hour",9,16,-2.86
"NZD/USD","on_hour",9,17,-6.86
"NZD/USD","on_hour",9,18,-8.36
"NZD/USD","on_hour",9,19,-4.5
"NZD/USD","on_hour",9,20,-5.74
"USD/JPY","on_hour",10,14,0.4
"USD/JPY","on_hour",10,15,-2.76
"USD/JPY","on_hour",10,16,-4.21
"USD/JPY","on_hour",10,17,-2.57
"USD/JPY","on_hour",10,18,0.34
"USD/JPY","on_hour",10,19,0.21
"USD/JPY","on_hour",10,20,-0.04
"USD/JPY","on_hour",11,14,-1.28
"USD/JPY","on_hour",11,15,-4.24
"USD/JPY","on_hour",11,16,-5.3
"USD/JPY","on_hour",11,17,-3.77
"USD/JPY","on_hour",11,18,-1.08
"USD/JPY","on_hour",11,19,-1.21
"USD/JPY","on_hour",11,20,-1.5
"USD/JPY","on_hour",12,14,-1
"USD/JPY","on_hour",12,15,-3.87
"USD/JPY","on_hour",12,16,-5
