"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,5.5
"EUR/USD","on_hour",10,15,4.43
"EUR/USD","on_hour",10,16,4.99
"EUR/USD","on_hour",10,17,5.3
"EUR/USD","on_hour",10,18,3.67
"EUR/USD","on_hour",10,19,3.41
"EUR/USD","on_hour",10,20,1.77
"EUR/USD","on_hour",11,14,5.33
"EUR/USD","on_hour",11,15,4.31
"EUR/USD","on_hour",11,16,4.8
"EUR/USD","on_hour",11,17,5.08
"EUR/USD","on_hour",11,18,3.54
"EUR/USD","on_hour",11,19,3.25
"EUR/USD","on_hour",11,20,1.74
"EUR/USD","on_hour",12,14,4.03
"EUR/USD","on_hour",12,15,2.93
"EUR/USD","on_hour",12,16,3.3
"EUR/USD","on_hour",12,17,3.47
"EUR/USD","on_hour",12,18,1.91
"EUR/USD","on_hour",12,19,1.59
"EUR/USD","on_hour",12,20,0.04
"EUR/USD","on_hour",6,14,5.48
"EUR/USD","on_hour",6,15,4.29
"EUR/USD","on_hour",6,16,4.94
"EUR/USD","on_hour",6,17,5.38
"EUR/USD","on_hour",6,18,3.43
"EUR/USD","on_hour",6,19,3.1
"EUR/USD","on_hour",6,20,1.05
"EUR/USD","on_hour",7,14,5.84
"EUR/USD","on_hour",7,15,4.75
"EUR/USD","on_hour",7,16,5.41
"EUR/USD","on_hour",7,17,5.96
"EUR/USD","on_hour",7,18,4.14
"EUR/USD","on_hour",7,19,3.9
"EUR/USD","on_hour",7,20,2.01
"EUR/USD","on_hour",8,14,5.56
"EUR/USD","on_hour",8,15,4.44
"EUR/USD","on_hour",8,16,5.07
"EUR/USD","on_hour",8,17,5.48
"EUR/USD","on_hour",8,18,3.65
"EUR/USD","on_hour",8,19,3.36
"EUR/USD","on_hour",8,20,1.46
"EUR/USD","on_hour",9,14,5.08
"EUR/USD","on_hour",9,15,3.95
"EUR/USD","on_hour",9,16,4.47
"EUR/USD","on_hour",9,17,4.81
"EUR/USD","on_hour",9,18,3.06
"EUR/USD","on_hour",9,19,2.77
"EUR/USD","on_hour",9,20,0.95
"EUR/GBP","on_hour",10,14,3.49
"EUR/GBP","on_hour",10,15,2.28
"EUR/GBP","on_hour",10,16,2.11
"EUR/GBP","on_hour",10,17,3.73
"EUR/GBP","on_hour",10,18,3.13
"EUR/GBP","on_hour",10,19,3.04
"EUR/GBP","on_hour",10,20,4.06
"EUR/GBP","on_hour",11,14,3.17
"EUR/GBP","on_hour",11,15,2.01
"EUR/GBP","on_hour",11,16,1.81
"EUR/GBP","on_hour",11,17,3.2
"EUR/GBP","on_hour",11,18,2.62
"EUR/GBP","on_hour",11,19,2.52
"EUR/GBP","on_hour",11,20,3.36
"EUR/GBP","on_hour",12,14,1.92
"EUR/GBP","on_hour",12,15,0.73
"EUR/GBP","on_hour",12,16,0.46
"EUR/GBP","on_hour",12,17,1.66
"EUR/GBP","on_hour",12,18,1.05
"EUR/GBP","on_hour",12,19,0.97
"EUR/GBP","on_hour",12,20,1.71
"EUR/GBP","on_hour",6,14,1.98
"EUR/GBP","on_hour",6,15,0.44
"EUR/GBP","on_hour",6,16,0.01
"EUR/GBP","on_hour",6,17,1.8
"EUR/GBP","on_hour",6,18,0.93
"EUR/GBP","on_hour",6,19,0.7
"EUR/GBP","on_hour",6,20,1.99
"EUR/GBP","on_hour",7,14,2.08
"EUR/GBP","on_hour",7,15,0.6
"EUR/GBP","on_hour",7,16,0.2
"EUR/GBP","on_hour",7,17,1.99
"EUR/GBP","on_hour",7,18,1.14
"EUR/GBP","on_hour",7,19,0.94
"EUR/GBP","on_hour",7,20,2.23
"EUR/GBP","on_hour",8,14,2.11
"EUR/GBP","on_hour",8,15,0.61
"EUR/GBP","on_hour",8,16,0.24
"EUR/GBP","on_hour",8,17,2.03
"EUR/GBP","on_hour",8,18,1.16
"EUR/GBP","on_hour",8,19,0.97
"EUR/GBP","on_hour",8,20,2.24
"EUR/GBP","on_hour",9,14,3.13
"EUR/GBP","on_hour",9,15,1.82
"EUR/GBP","on_hour",9,16,1.59
"EUR/GBP","on_hour",9,17,3.34
"EUR/GBP","on_hour",9,18,2.68
"EUR/GBP","on_hour",9,19,2.6
"EUR/GBP","on_hour",9,20,3.78
"EUR/AUD","on_hour",10,14,4.87
"EUR/AUD","on_hour",10,15,4.25
"EUR/AUD","on_hour",10,16,2.88
"EUR/AUD","on_hour",10,17,3.36
"EUR/AUD","on_hour",10,18,3.35
"EUR/AUD","on_hour",10,19,2.51
"EUR/AUD","on_hour",10,20,2.84
"EUR/AUD","on_hour",11,14,3.93
"EUR/AUD","on_hour",11,15,3.25
"EUR/AUD","on_hour",11,16,1.84
"EUR/AUD","on_hour",11,17,2.25
"EUR/AUD","on_hour",11,18,2.2
"EUR/AUD","on_hour",11,19,1.38
"EUR/AUD","on_hour",11,20,1.67
"EUR/AUD","on_hour",12,14,3.49
"EUR/AUD","on_hour",12,15,2.78
"EUR/AUD","on_hour",12,16,1.4
"EUR/AUD","on_hour",12,17,1.78
"EUR/AUD","on_hour",12,18,1.69
"EUR/AUD","on_hour",12,19,0.87
"EUR/AUD","on_hour",12,20,1.13
"EUR/AUD","on_hour",6,14,7.41
"EUR/AUD","on_hour",6,15,6.86
"EUR/AUD","on_hour",6,16,5.44
"EUR/AUD","on_hour",6,17,6.14
"EUR/AUD","on_hour",6,18,6.39
"EUR/AUD","on_hour",6,19,5.48
"EUR/AUD","on_hour",6,20,5.96
"EUR/AUD","on_hour",7,14,6.61
"EUR/AUD","on_hour",7,15,6.02
"EUR/AUD","on_hour",7,16,4.58
"EUR/AUD","on_hour",7,17,5.33
"EUR/AUD","on_hour",7,18,5.5
"EUR/AUD","on_hour",7,19,4.54
"EUR/AUD","on_hour",7,20,5
"EUR/AUD","on_hour",8,14,4.92
"EUR/AUD","on_hour",8,15,4.24
"EUR/AUD","on_hour",8,16,2.71
"EUR/AUD","on_hour",8,17,3.26
"EUR/AUD","on_hour",8,18,3.28
"EUR/AUD","on_hour",8,19,2.31
"EUR/AUD","on_hour",8,20,2.66
"EUR/AUD","on_hour",9,14,4.67
"EUR/AUD","on_hour",9,15,4
"EUR/AUD","on_hour",9,16,2.51
"EUR/AUD","on_hour",9,17,3.01
"EUR/AUD","on_hour",9,18,3
"EUR/AUD","on_hour",9,19,2.09
"EUR/AUD","on_hour",9,20,2.42
"EUR/NZD","on_hour",10,14,3.68
"EUR/NZD","on_hour",10,15,3.4
"EUR/NZD","on_hour",10,16,2.88
"EUR/NZD","on_hour",10,17,3.45
"EUR/NZD","on_hour",10,18,4.07
"EUR/NZD","on_hour",10,19,2.63
"EUR/NZD","on_hour",10,20,2.57
"EUR/NZD","on_hour",11,14,3.15
"EUR/NZD","on_hour",11,15,2.85
"EUR/NZD","on_hour",11,16,2.29
"EUR/NZD","on_hour",11,17,2.82
"EUR/NZD","on_hour",11,18,3.39
"EUR/NZD","on_hour",11,19,1.98
"EUR/NZD","on_hour",11,20,1.92
"EUR/NZD","on_hour",12,14,3.04
"EUR/NZD","on_hour",12,15,2.74
"EUR/NZD","on_hour",12,16,2.21
"EUR/NZD","on_hour",12,17,2.72
"EUR/NZD","on_hour",12,18,3.26
"EUR/NZD","on_hour",12,19,1.85
"EUR/NZD","on_hour",12,20,1.78
"EUR/NZD","on_hour",6,14,7.21
"EUR/NZD","on_hour",6,15,7.06
"EUR/NZD","on_hour",6,16,6.62
"EUR/NZD","on_hour",6,17,7.49
"EUR/NZD","on_hour",6,18,8.43
"EUR/NZD","on_hour",6,19,6.81
"EUR/NZD","on_hour",6,20,6.86
"EUR/NZD","on_hour",7,14,6.37
"EUR/NZD","on_hour",7,15,6.21
"EUR/NZD","on_hour",7,16,5.73
"EUR/NZD","on_hour",7,17,6.6
"EUR/NZD","on_hour",7,18,7.48
"EUR/NZD","on_hour",7,19,5.86
"EUR/NZD","on_hour",7,20,5.87
"EUR/NZD","on_hour",8,14,4.84
"EUR/NZD","on_hour",8,15,4.6
"EUR/NZD","on_hour",8,16,4.09
"EUR/NZD","on_hour",8,17,4.8
"EUR/NZD","on_hour",8,18,5.56
"EUR/NZD","on_hour",8,19,3.95
"EUR/NZD","on_hour",8,20,3.88
"EUR/NZD","on_hour",9,14,3.74
"EUR/NZD","on_hour",9,15,3.45
"EUR/NZD","on_hour",9,16,2.88
"EUR/NZD","on_hour",9,17,3.5
"EUR/NZD","on_hour",9,18,4.19
"EUR/NZD","on_hour",9,19,2.61
"EUR/NZD","on_hour",9,20,2.52
"EUR/JPY","on_hour",10,14,2.47
"EUR/JPY","on_hour",10,15,1.9
"EUR/JPY","on_hour",10,16,2.58
"EUR/JPY","on_hour",10,17,3.59
"EUR/JPY","on_hour",10,18,2.61
"EUR/JPY","on_hour",10,19,1.35
"EUR/JPY","on_hour",10,20,0.37
"EUR/JPY","on_hour",11,14,2.23
"EUR/JPY","on_hour",11,15,1.67
"EUR/JPY","on_hour",11,16,2.29
"EUR/JPY","on_hour",11,17,3.25
"EUR/JPY","on_hour",11,18,2.29
"EUR/JPY","on_hour",11,19,1.1
"EUR/JPY","on_hour",11,20,0.16
"EUR/JPY","on_hour",12,14,1.9
"EUR/JPY","on_hour",12,15,1.34
"EUR/JPY","on_hour",12,16,1.92
"EUR/JPY","on_hour",12,17,2.82
"EUR/JPY","on_hour",12,18,1.87
"EUR/JPY","on_hour",12,19,0.75
"EUR/JPY","on_hour",12,20,-0.17
"EUR/JPY","on_hour",6,14,2.4
"EUR/JPY","on_hour",6,15,1.75
"EUR/JPY","on_hour",6,16,2.48
"EUR/JPY","on_hour",6,17,3.67
"EUR/JPY","on_hour",6,18,2.52
"EUR/JPY","on_hour",6,19,1.07
"EUR/JPY","on_hour",6,20,-0.12
"EUR/JPY","on_hour",7,14,2.31
"EUR/JPY","on_hour",7,15,1.69
"EUR/JPY","on_hour",7,16,2.4
"EUR/JPY","on_hour",7,17,3.64
"EUR/JPY","on_hour",7,18,2.54
"EUR/JPY","on_hour",7,19,1.06
"EUR/JPY","on_hour",7,20,-0.11
"EUR/JPY","on_hour",8,14,2.77
"EUR/JPY","on_hour",8,15,2.17
"EUR/JPY","on_hour",8,16,2.93
"EUR/JPY","on_hour",8,17,4.12
"EUR/JPY","on_hour",8,18,3.03
"EUR/JPY","on_hour",8,19,1.64
"EUR/JPY","on_hour",8,20,0.53
"EUR/JPY","on_hour",9,14,2.75
"EUR/JPY","on_hour",9,15,2.17
"EUR/JPY","on_hour",9,16,2.9
"EUR/JPY","on_hour",9,17,4.01
"EUR/JPY","on_hour",9,18,2.98
"EUR/JPY","on_hour",9,19,1.68
"EUR/JPY","on_hour",9,20,0.63
"EUR/CAD","on_hour",10,14,5.75
"EUR/CAD","on_hour",10,15,3.91
"EUR/CAD","on_hour",10,16,2.71
"EUR/CAD","on_hour",10,17,3.03
"EUR/CAD","on_hour",10,18,4.1
"EUR/CAD","on_hour",10,19,1.95
"EUR/CAD","on_hour",10,20,1.7
"EUR/CAD","on_hour",11,14,4.3
"EUR/CAD","on_hour",11,15,2.37
"EUR/CAD","on_hour",11,16,1.01
"EUR/CAD","on_hour",11,17,1.12
"EUR/CAD","on_hour",11,18,1.93
"EUR/CAD","on_hour",11,19,-0.22
"EUR/CAD","on_hour",11,20,-0.59
"EUR/CAD","on_hour",12,14,3.44
"EUR/CAD","on_hour",12,15,1.46
"EUR/CAD","on_hour",12,16,0.02
"EUR/CAD","on_hour",12,17,0.02
"EUR/CAD","on_hour",12,18,0.7
"EUR/CAD","on_hour",12,19,-1.34
"EUR/CAD","on_hour",12,20,-1.74
"EUR/CAD","on_hour",6,14,5.28
"EUR/CAD","on_hour",6,15,3.16
"EUR/CAD","on_hour",6,16,1.6
"EUR/CAD","on_hour",6,17,1.82
"EUR/CAD","on_hour",6,18,2.96
"EUR/CAD","on_hour",6,19,0.13
"EUR/CAD","on_hour",6,20,-0.39
"EUR/CAD","on_hour",7,14,5.11
"EUR/CAD","on_hour",7,15,2.99
"EUR/CAD","on_hour",7,16,1.43
"EUR/CAD","on_hour",7,17,1.69
"EUR/CAD","on_hour",7,18,2.93
"EUR/CAD","on_hour",7,19,0.14
"EUR/CAD","on_hour",7,20,-0.36
"EUR/CAD","on_hour",8,14,4.53
"EUR/CAD","on_hour",8,15,2.36
"EUR/CAD","on_hour",8,16,0.76
"EUR/CAD","on_hour",8,17,0.87
"EUR/CAD","on_hour",8,18,1.91
"EUR/CAD","on_hour",8,19,-0.93
"EUR/CAD","on_hour",8,20,-1.52
"EUR/CAD","on_hour",9,14,4.41
"EUR/CAD","on_hour",9,15,2.32
"EUR/CAD","on_hour",9,16,0.81
"EUR/CAD","on_hour",9,17,0.91
"EUR/CAD","on_hour",9,18,1.88
"EUR/CAD","on_hour",9,19,-0.72
"EUR/CAD","on_hour",9,20,-1.23
"EUR/CHF","on_hour",10,14,1.76
"EUR/CHF","on_hour",10,15,1.79
"EUR/CHF","on_hour",10,16,3.5
"EUR/CHF","on_hour",10,17,4.61
"EUR/CHF","on_hour",10,18,3.86
"EUR/CHF","on_hour",10,19,3.12
"EUR/CHF","on_hour",10,20,2.62
"EUR/CHF","on_hour",11,14,-0.55
"EUR/CHF","on_hour",11,15,-0.68
"EUR/CHF","on_hour",11,16,0.56
"EUR/CHF","on_hour",11,17,1.29
"EUR/CHF","on_hour",11,18,0.61
"EUR/CHF","on_hour",11,19,-0.07
"EUR/CHF","on_hour",11,20,-0.51
"EUR/CHF","on_hour",12,14,-1.27
"EUR/CHF","on_hour",12,15,-1.44
"EUR/CHF","on_hour",12,16,-0.28
"EUR/CHF","on_hour",12,17,0.39
"EUR/CHF","on_hour",12,18,-0.28
"EUR/CHF","on_hour",12,19,-0.95
"EUR/CHF","on_hour",12,20,-1.36
"EUR/CHF","on_hour",6,14,0.55
"EUR/CHF","on_hour",6,15,0.45
"EUR/CHF","on_hour",6,16,2.72
"EUR/CHF","on_hour",6,17,4.39
"EUR/CHF","on_hour",6,18,3.44
"EUR/CHF","on_hour",6,19,2.48
"EUR/CHF","on_hour",6,20,1.65
"EUR/CHF","on_hour",7,14,1.28
"EUR/CHF","on_hour",7,15,1.25
"EUR/CHF","on_hour",7,16,3.66
"EUR/CHF","on_hour",7,17,5.52
"EUR/CHF","on_hour",7,18,4.68
"EUR/CHF","on_hour",7,19,3.81
"EUR/CHF","on_hour",7,20,3.08
"EUR/CHF","on_hour",8,14,2.42
"EUR/CHF","on_hour",8,15,2.55
"EUR/CHF","on_hour",8,16,5.23
"EUR/CHF","on_hour",8,17,7.26
"EUR/CHF","on_hour",8,18,6.52
"EUR/CHF","on_hour",8,19,5.76
"EUR/CHF","on_hour",8,20,5.14
"EUR/CHF","on_hour",9,14,3.25
"EUR/CHF","on_hour",9,15,3.46
"EUR/CHF","on_hour",9,16,6.04
"EUR/CHF","on_hour",9,17,7.85
"EUR/CHF","on_hour",9,18,7.19
"EUR/CHF","on_hour",9,19,6.45
"EUR/CHF","on_hour",9,20,5.75
"EUR/USD","on_hour",10,14,4.54
"EUR/USD","on_hour",10,15,4.45
"EUR/USD","on_hour",10,16,5.12
"EUR/USD","on_hour",10,17,4.53
"EUR/USD","on_hour",10,18,3.89
"EUR/USD","on_hour",10,19,2.6
"EUR/USD","on_hour",10,20,2.07
"EUR/USD","on_hour",11,14,4.39
"EUR/USD","on_hour",11,15,4.3
"EUR/USD","on_hour",11,16,4.88
"EUR/USD","on_hour",11,17,4.31
"EUR/USD","on_hour",11,18,3.68
