"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,5.69
"EUR/USD","on_hour",10,15,5.63
"EUR/USD","on_hour",10,16,6.34
"EUR/USD","on_hour",10,17,5.77
"EUR/USD","on_hour",10,18,5.11
"EUR/USD","on_hour",10,19,3.82
"EUR/USD","on_hour",10,20,3.29
"EUR/USD","on_hour",11,14,5.55
"EUR/USD","on_hour",11,15,5.48
"EUR/USD","on_hour",11,16,6.1
"EUR/USD","on_hour",11,17,5.53
"EUR/USD","on_hour",11,18,4.88
"EUR/USD","on_hour",11,19,3.7
"EUR/USD","on_hour",11,20,3.2
"EUR/USD","on_hour",12,14,4.09
"EUR/USD","on_hour",12,15,3.89
"EUR/USD","on_hour",12,16,4.35
"EUR/USD","on_hour",12,17,3.71
"EUR/USD","on_hour",12,18,3.02
"EUR/USD","on_hour",12,19,1.81
"EUR/USD","on_hour",12,20,1.21
"EUR/USD","on_hour",6,14,5.6
"EUR/USD","on_hour",6,15,5.57
"EUR/USD","on_hour",6,16,6.41
"EUR/USD","on_hour",6,17,5.9
"EUR/USD","on_hour",6,18,5.09
"EUR/USD","on_hour",6,19,3.61
"EUR/USD","on_hour",6,20,2.97
"EUR/USD","on_hour",7,14,6.53
"EUR/USD","on_hour",7,15,6.59
"EUR/USD","on_hour",7,16,7.54
"EUR/USD","on_hour",7,17,7.15
"EUR/USD","on_hour",7,18,6.52
"EUR/USD","on_hour",7,19,5.17
"EUR/USD","on_hour",7,20,4.72
"EUR/USD","on_hour",8,14,6.04
"EUR/USD","on_hour",8,15,6.04
"EUR/USD","on_hour",8,16,6.88
"EUR/USD","on_hour",8,17,6.36
"EUR/USD","on_hour",8,18,5.66
"EUR/USD","on_hour",8,19,4.27
"EUR/USD","on_hour",8,20,3.71
"EUR/USD","on_hour",9,14,5.7
"EUR/USD","on_hour",9,15,5.64
"EUR/USD","on_hour",9,16,6.41
"EUR/USD","on_hour",9,17,5.83
"EUR/USD","on_hour",9,18,5.15
"EUR/USD","on_hour",9,19,3.83
"EUR/USD","on_hour",9,20,3.3
"EUR/GBP","on_hour",10,14,3.54
"EUR/GBP","on_hour",10,15,3.09
"EUR/GBP","on_hour",10,16,2.38
"EUR/GBP","on_hour",10,17,3.97
"EUR/GBP","on_hour",10,18,3.84
"EUR/GBP","on_hour",10,19,3.42
"EUR/GBP","on_hour",10,20,4.68
"EUR/GBP","on_hour",11,14,3.22
"EUR/GBP","on_hour",11,15,2.77
"EUR/GBP","on_hour",11,16,2.08
"EUR/GBP","on_hour",11,17,3.48
"EUR/GBP","on_hour",11,18,3.33
"EUR/GBP","on_hour",11,19,2.95
"EUR/GBP","on_hour",11,20,4.05
"EUR/GBP","on_hour",12,14,1.35
"EUR/GBP","on_hour",12,15,0.79
"EUR/GBP","on_hour",12,16,0.01
"EUR/GBP","on_hour",12,17,1.21
"EUR/GBP","on_hour",12,18,0.97
"EUR/GBP","on_hour",12,19,0.61
"EUR/GBP","on_hour",12,20,1.61
"EUR/GBP","on_hour",6,14,1.82
"EUR/GBP","on_hour",6,15,1.17
"EUR/GBP","on_hour",6,16,0.1
"EUR/GBP","on_hour",6,17,1.94
