"Asset","Algo","StartHour","EndHour","IR"
"EUR/JPY","on_hour",10,14,0.02
"EUR/JPY","on_hour",10,15,0.02
"EUR/JPY","on_hour",10,16,1.67
"EUR/JPY","on_hour",10,17,-1.21
"EUR/JPY","on_hour",10,18,-0.76
"EUR/JPY","on_hour",10,19,-1.7
"EUR/JPY","on_hour",10,20,1.72
"EUR/JPY","on_hour",11,14,0.4
"EUR/JPY","on_hour",11,15,0.33
"EUR/JPY","on_hour",11,16,2.06
"EUR/JPY","on_hour",11,17,-1.07
"EUR/JPY","on_hour",11,18,-0.61
"EUR/JPY","on_hour",11,19,-1.62
"EUR/JPY","on_hour",11,20,1.91
"EUR/JPY","on_hour",12,14,-0.35
"EUR/JPY","on_hour",12,15,-0.26
"EUR/JPY","on_hour",12,16,1.75
"EUR/JPY","on_hour",12,17,-1.61
"EUR/JPY","on_hour",12,18,-1.05
"EUR/JPY","on_hour",12,19,-2.05
"EUR/JPY","on_hour",12,20,1.73
"EUR/JPY","on_hour",6,14,8.46
"EUR/JPY","on_hour",6,15,7.41
"EUR/JPY","on_hour",6,16,8.27
"EUR/JPY","on_hour",6,17,4.94
"EUR/JPY","on_hour",6,18,4.7
"EUR/JPY","on_hour",6,19,3.41
"EUR/JPY","on_hour",6,20,6.16
"EUR/JPY","on_hour",7,14,2.94
"EUR/JPY","on_hour",7,15,2.55
"EUR/JPY","on_hour",7,16,3.8
"EUR/JPY","on_hour",7,17,0.98
"EUR/JPY","on_hour",7,18,1.15
"EUR/JPY","on_hour",7,19,0.17
"EUR/JPY","on_hour",7,20,3.15
"EUR/JPY","on_hour",8,14,1.09
"EUR/JPY","on_hour",8,15,0.94
"EUR/JPY","on_hour",8,16,2.38
"EUR/JPY","on_hour",8,17,-0.37
"EUR/JPY","on_hour",8,18,-0.04
"EUR/JPY","on_hour",8,19,-0.92
"EUR/JPY","on_hour",8,20,2.18
"EUR/JPY","on_hour",9,14,1.6
"EUR/JPY","on_hour",9,15,1.38
"EUR/JPY","on_hour",9,16,2.77
