"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,5.18
"EUR/USD","on_hour",10,15,5.11
"EUR/USD","on_hour",10,16,5.41
"EUR/USD","on_hour",10,17,3.1
"EUR/USD","on_hour",10,18,1.95
"EUR/USD","on_hour",10,19,1.08
"EUR/USD","on_hour",10,20,1.62
"EUR/USD","on_hour",11,14,5.37
"EUR/USD","on_hour",11,15,5.32
"EUR/USD","on_hour",11,16,5.59
"EUR/USD","on_hour",11,17,3.42
"EUR/USD","on_hour",11,18,2.36
"EUR/USD","on_hour",11,19,1.62
"EUR/USD","on_hour",11,20,2.15
"EUR/USD","on_hour",12,14,3.46
"EUR/USD","on_hour",12,15,3.26
"EUR/USD","on_hour",12,16,3.42
"EUR/USD","on_hour",12,17,1.15
"EUR/USD","on_hour",12,18,0.02
"EUR/USD","on_hour",12,19,-0.65
"EUR/USD","on_hour",12,20,-0.42
"EUR/USD","on_hour",6,14,7
"EUR/USD","on_hour",6,15,7.23
"EUR/USD","on_hour",6,16,7.88
"EUR/USD","on_hour",6,17,5.62
"EUR/USD","on_hour",6,18,4.61
"EUR/USD","on_hour",6,19,3.99
"EUR/USD","on_hour",6,20,5.44
"EUR/USD","on_hour",7,14,7.8
"EUR/USD","on_hour",7,15,8.13
"EUR/USD","on_hour",7,16,8.9
"EUR/USD","on_hour",7,17,6.75
"EUR/USD","on_hour",7,18,5.84
"EUR/USD","on_hour",7,19,5.31
"EUR/USD","on_hour",7,20,7.05
"EUR/USD","on_hour",8,14,7.39
"EUR/USD","on_hour",8,15,7.62
"EUR/USD","on_hour",8,16,8.33
"EUR/USD","on_hour",8,17,6.19
"EUR/USD","on_hour",8,18,5.24
"EUR/USD","on_hour",8,19,4.6
"EUR/USD","on_hour",8,20,5.93
"EUR/USD","on_hour",9,14,5.72
"EUR/USD","on_hour",9,15,5.75
"EUR/USD","on_hour",9,16,6.16
"EUR/USD","on_hour",9,17,3.81
"EUR/USD","on_hour",9,18,2.66
"EUR/USD","on_hour",9,19,1.88
"EUR/USD","on_hour",9,20,2.69
"EUR/GBP","on_hour",10,14,2.6
"EUR/GBP","on_hour",10,15,3.39
"EUR/GBP","on_hour",10,16,2.51
"EUR/GBP","on_hour",10,17,1.67
"EUR/GBP","on_hour",10,18,-0.22
"EUR/GBP","on_hour",10,19,1.37
"EUR/GBP","on_hour",10,20,2.23
"EUR/GBP","on_hour",11,14,2.39
"EUR/GBP","on_hour",11,15,3.05
"EUR/GBP","on_hour",11,16,2.21
"EUR/GBP","on_hour",11,17,1.45
