"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,4.66
"EUR/USD","on_hour",10,15,3.05
"EUR/USD","on_hour",10,16,3.44
"EUR/USD","on_hour",10,17,2.46
"EUR/USD","on_hour",10,18,1.03
"EUR/USD","on_hour",10,19,0.67
"EUR/USD","on_hour",10,20,-1.04
"EUR/USD","on_hour",11,14,7.95
"EUR/USD","on_hour",11,15,5.56
"EUR/USD","on_hour",11,16,5.88
"EUR/USD","on_hour",11,17,4.71
"EUR/USD","on_hour",11,18,3.06
"EUR/USD","on_hour",11,19,2.6
"EUR/USD","on_hour",11,20,0.55
"EUR/USD","on_hour",12,14,0.66
"EUR/USD","on_hour",12,15,-1.24
"EUR/USD","on_hour",12,16,-0.57
"EUR/USD","on_hour",12,17,-1.77
"EUR/USD","on_hour",12,18,-3.72
"EUR/USD","on_hour",12,19,-4.08
"EUR/USD","on_hour",12,20,-5.92
"EUR/USD","on_hour",6,14,-2.4
"EUR/USD","on_hour",6,15,-3.12
"EUR/USD","on_hour",6,16,-2.77
"EUR/USD","on_hour",6,17,-3.33
"EUR/USD","on_hour",6,18,-4.35
"EUR/USD","on_hour",6,19,-4.58
"EUR/USD","on_hour",6,20,-5.74
"EUR/USD","on_hour",7,14,-0.13
"EUR/USD","on_hour",7,15,-0.99
"EUR/USD","on_hour",7,16,-0.66
"EUR/USD","on_hour",7,17,-1.28
"EUR/USD","on_hour",7,18,-2.32
"EUR/USD","on_hour",7,19,-2.55
"EUR/USD","on_hour",7,20,-3.76
"EUR/USD","on_hour",8,14,4.07
"EUR/USD","on_hour",8,15,2.94
"EUR/USD","on_hour",8,16,3.22
"EUR/USD","on_hour",8,17,2.48
"EUR/USD","on_hour",8,18,1.4
"EUR/USD","on_hour",8,19,1.12
"EUR/USD","on_hour",8,20,-0.22
"EUR/USD","on_hour",9,14,1.15
"EUR/USD","on_hour",9,15,0
"EUR/USD","on_hour",9,16,0.39
"EUR/USD","on_hour",9,17,-0.39
"EUR/USD","on_hour",9,18,-1.65
"EUR/USD","on_hour",9,19,-1.91
"EUR/USD","on_hour",9,20,-3.3
"GBP/USD","on_hour",10,14,7.83
"GBP/USD","on_hour",10,15,8.21
"GBP/USD","on_hour",10,16,9.56
"GBP/USD","on_hour",10,17,8.29
"GBP/USD","on_hour",10,18,6.75
"GBP/USD","on_hour",10,19,6.16
"GBP/USD","on_hour",10,20,4.33
"GBP/USD","on_hour",11,14,8.52
"GBP/USD","on_hour",11,15,8.52
"GBP/USD","on_hour",11,16,9.96
"GBP/USD","on_hour",11,17,8.44
"GBP/USD","on_hour",11,18,6.56
"GBP/USD","on_hour",11,19,5.79
"GBP/USD","on_hour",11,20,3.52
"GBP/USD","on_hour",12,14,-0.64
"GBP/USD","on_hour",12,15,0.71
"GBP/USD","on_hour",12,16,2.67
"GBP/USD","on_hour",12,17,1.03
"GBP/USD","on_hour",12,18,-1.36
"GBP/USD","on_hour",12,19,-2.06
"GBP/USD","on_hour",12,20,-4.04
"GBP/USD","on_hour",6,14,3.51
"GBP/USD","on_hour",6,15,3.92
"GBP/USD","on_hour",6,16,4.8
"GBP/USD","on_hour",6,17,4.01
"GBP/USD","on_hour",6,18,2.94
"GBP/USD","on_hour",6,19,2.6
"GBP/USD","on_hour",6,20,1.43
"GBP/USD","on_hour",7,14,2.4
"GBP/USD","on_hour",7,15,2.87
"GBP/USD","on_hour",7,16,3.82
"GBP/USD","on_hour",7,17,3
"GBP/USD","on_hour",7,18,1.86
"GBP/USD","on_hour",7,19,1.5
"GBP/USD","on_hour",7,20,0.29
"GBP/USD","on_hour",8,14,4.65
"GBP/USD","on_hour",8,15,5.08
"GBP/USD","on_hour",8,16,6.09
"GBP/USD","on_hour",8,17,5.2
"GBP/USD","on_hour",8,18,4.02
"GBP/USD","on_hour",8,19,3.61
"GBP/USD","on_hour",8,20,2.29
"GBP/USD","on_hour",9,14,4.11
"GBP/USD","on_hour",9,15,4.65
"GBP/USD","on_hour",9,16,5.81
"GBP/USD","on_hour",9,17,4.82
"GBP/USD","on_hour",9,18,3.48
"GBP/USD","on_hour",9,19,3
"GBP/USD","on_hour",9,20,1.54
"AUD/USD","on_hour",10,14,2.51
"AUD/USD","on_hour",10,15,1.63
"AUD/USD","on_hour",10,16,2.28
"AUD/USD","on_hour",10,17,-0.17
"AUD/USD","on_hour",10,18,-2.41
"AUD/USD","on_hour",10,19,-2.68
"AUD/USD","on_hour",10,20,-2.61
"AUD/USD","on_hour",11,14,3.56
"AUD/USD","on_hour",11,15,2.28
"AUD/USD","on_hour",11,16,2.95
"AUD/USD","on_hour",11,17,0.08
"AUD/USD","on_hour",11,18,-2.47
"AUD/USD","on_hour",11,19,-2.76
"AUD/USD","on_hour",11,20,-2.65
"AUD/USD","on_hour",12,14,-3.11
"AUD/USD","on_hour",12,15,-3.41
"AUD/USD","on_hour",12,16,-2.14
"AUD/USD","on_hour",12,17,-5.16
"AUD/USD","on_hour",12,18,-8.04
"AUD/USD","on_hour",12,19,-8.3
"AUD/USD","on_hour",12,20,-7.66
"AUD/USD","on_hour",6,14,2.84
"AUD/USD","on_hour",6,15,2.13
"AUD/USD","on_hour",6,16,2.64
"AUD/USD","on_hour",6,17,0.75
"AUD/USD","on_hour",6,18,-0.94
"AUD/USD","on_hour",6,19,-1.16
"AUD/USD","on_hour",6,20,-1.21
"AUD/USD","on_hour",7,14,1.82
"AUD/USD","on_hour",7,15,1.14
"AUD/USD","on_hour",7,16,1.69
"AUD/USD","on_hour",7,17,-0.27
"AUD/USD","on_hour",7,18,-2.05
"AUD/USD","on_hour",7,19,-2.25
"AUD/USD","on_hour",7,20,-2.27
"AUD/USD","on_hour",8,14,2.04
"AUD/USD","on_hour",8,15,1.37
"AUD/USD","on_hour",8,16,1.95
"AUD/USD","on_hour",8,17,-0.11
"AUD/USD","on_hour",8,18,-1.98
"AUD/USD","on_hour",8,19,-2.21
"AUD/USD","on_hour",8,20,-2.21
"AUD/USD","on_hour",9,14,-1.62
"AUD/USD","on_hour",9,15,-2.07
"AUD/USD","on_hour",9,16,-1.39
"AUD/USD","on_hour",9,17,-3.51
"AUD/USD","on_hour",9,18,-5.55
"AUD/USD","on_hour",9,19,-5.71
"AUD/USD","on_hour",9,20,-5.55
"NZD/USD","on_hour",10,14,0.88
"NZD/USD","on_hour",10,15,-1.59
"NZD/USD","on_hour",10,16,-1.03
"NZD/USD","on_hour",10,17,-4.43
"NZD/USD","on_hour",10,18,-5.68
"NZD/USD","on_hour",10,19,-5.15
"NZD/USD","on_hour",10,20,-5.81
"NZD/USD","on_hour",11,14,1.97
"NZD/USD","on_hour",11,15,-1.21
"NZD/USD","on_hour",11,16,-0.53
"NZD/USD","on_hour",11,17,-4.46
"NZD/USD","on_hour",11,18,-5.79
"NZD/USD","on_hour",11,19,-5.17
"NZD/USD","on_hour",11,20,-5.84
"NZD/USD","on_hour",12,14,-6.22
"NZD/USD","on_hour",12,15,-8.4
"NZD/USD","on_hour",12,16,-6.73
"NZD/USD","on_hour",12,17,-10.78
"NZD/USD","on_hour",12,18,-11.93
