"Asset","Algo","StartHour","EndHour","IR"
"EUR/JPY","on_hour",10,14,-0.88
"EUR/JPY","on_hour",10,15,3.13
"EUR/JPY","on_hour",10,16,1.17
"EUR/JPY","on_hour",10,17,2.62
"EUR/JPY","on_hour",10,18,3.1
"EUR/JPY","on_hour",10,19,4.61
"EUR/JPY","on_hour",10,20,1.54
"EUR/JPY","on_hour",11,14,0.22
"EUR/JPY","on_hour",11,15,4.9
"EUR/JPY","on_hour",11,16,2.23
"EUR/JPY","on_hour",11,17,3.7
"EUR/JPY","on_hour",11,18,4.07
"EUR/JPY","on_hour",11,19,5.59
"EUR/JPY","on_hour",11,20,2.07
"EUR/JPY","on_hour",12,14,-0.59
"EUR/JPY","on_hour",12,15,5.03
"EUR/JPY","on_hour",12,16,1.94
"EUR/JPY","on_hour",12,17,3.53
"EUR/JPY","on_hour",12,18,3.95
"EUR/JPY","on_hour",12,19,5.46
"EUR/JPY","on_hour",12,20,1.88
"EUR/JPY","on_hour",6,14,-2.48
"EUR/JPY","on_hour",6,15,0.4
"EUR/JPY","on_hour",6,16,-0.76
"EUR/JPY","on_hour",6,17,0.53
"EUR/JPY","on_hour",6,18,1.11
"EUR/JPY","on_hour",6,19,2.52
"EUR/JPY","on_hour",6,20,0.24
"EUR/JPY","on_hour",7,14,-3.84
"EUR/JPY","on_hour",7,15,-0.76
"EUR/JPY","on_hour",7,16,-1.84
"EUR/JPY","on_hour",7,17,-0.5
"EUR/JPY","on_hour",7,18,0.13
"EUR/JPY","on_hour",7,19,1.55
"EUR/JPY","on_hour",7,20,-0.56
"EUR/JPY","on_hour",8,14,-4.57
"EUR/JPY","on_hour",8,15,-1.31
"EUR/JPY","on_hour",8,16,-2.38
"EUR/JPY","on_hour",8,17,-0.94
"EUR/JPY","on_hour",8,18,-0.27
"EUR/JPY","on_hour",8,19,1.21
"EUR/JPY","on_hour",8,20,-0.88
"EUR/JPY","on_hour",9,14,-3.5
"EUR/JPY","on_hour",9,15,0.1
"EUR/JPY","on_hour",9,16,-1.17
"EUR/JPY","on_hour",9,17,0.32
"EUR/JPY","on_hour",9,18,0.96
"EUR/JPY","on_hour",9,19,2.45
"EUR/JPY","on_hour",9,20,0.04
"GBP/JPY","on_hour",10,14,-4.86
"GBP/JPY","on_hour",10,15,-0.82
"GBP/JPY","on_hour",10,16,-4.37
"GBP/JPY","on_hour",10,17,-2.6
"GBP/JPY","on_hour",10,18,-4.07
"GBP/JPY","on_hour",10,19,-0.86
"GBP/JPY","on_hour",10,20,-1.42
"GBP/JPY","on_hour",11,14,-2.96
"GBP/JPY","on_hour",11,15,1.42
"GBP/JPY","on_hour",11,16,-2.99
"GBP/JPY","on_hour",11,17,-1.24
"GBP/JPY","on_hour",11,18,-2.97
"GBP/JPY","on_hour",11,19,0.34
"GBP/JPY","on_hour",11,20,-0.39
"GBP/JPY","on_hour",12,14,-2.51
"GBP/JPY","on_hour",12,15,2.31
"GBP/JPY","on_hour",12,16,-2.65
"GBP/JPY","on_hour",12,17,-0.87
"GBP/JPY","on_hour",12,18,-2.74
"GBP/JPY","on_hour",12,19,0.69
"GBP/JPY","on_hour",12,20,-0.12
"GBP/JPY","on_hour",6,14,-5.63
"GBP/JPY","on_hour",6,15,-2.87
"GBP/JPY","on_hour",6,16,-5.41
"GBP/JPY","on_hour",6,17,-4
"GBP/JPY","on_hour",6,18,-5.22
"GBP/JPY","on_hour",6,19,-2.39
"GBP/JPY","on_hour",6,20,-2.98
"GBP/JPY","on_hour",7,14,-7.37
"GBP/JPY","on_hour",7,15,-4.23
"GBP/JPY","on_hour",7,16,-6.68
"GBP/JPY","on_hour",7,17,-5.1
"GBP/JPY","on_hour",7,18,-6.21
"GBP/JPY","on_hour",7,19,-3.33
"GBP/JPY","on_hour",7,20,-3.67
"GBP/JPY","on_hour",8,14,-8.16
"GBP/JPY","on_hour",8,15,-4.91
"GBP/JPY","on_hour",8,16,-7.37
"GBP/JPY","on_hour",8,17,-5.63
"GBP/JPY","on_hour",8,18,-6.71
"GBP/JPY","on_hour",8,19,-3.74
"GBP/JPY","on_hour",8,20,-3.95
"GBP/JPY","on_hour",9,14,-7.8
"GBP/JPY","on_hour",9,15,-4.03
"GBP/JPY","on_hour",9,16,-6.76
"GBP/JPY","on_hour",9,17,-4.87
"GBP/JPY","on_hour",9,18,-6
"GBP/JPY","on_hour",9,19,-2.92
"GBP/JPY","on_hour",9,20,-3.23
"AUD/JPY","on_hour",10,14,-6.45
"AUD/JPY","on_hour",10,15,-1.36
"AUD/JPY","on_hour",10,16,-1.27
"AUD/JPY","on_hour",10,17,0.48
"AUD/JPY","on_hour",10,18,0.75
"AUD/JPY","on_hour",10,19,1.43
"AUD/JPY","on_hour",10,20,1.92
"AUD/JPY","on_hour",11,14,-5.02
"AUD/JPY","on_hour",11,15,0.54
"AUD/JPY","on_hour",11,16,0.4
"AUD/JPY","on_hour",11,17,2.13
"AUD/JPY","on_hour",11,18,2.29
"AUD/JPY","on_hour",11,19,2.92
"AUD/JPY","on_hour",11,20,3.09
"AUD/JPY","on_hour",12,14,-2.08
"AUD/JPY","on_hour",12,15,4.04
"AUD/JPY","on_hour",12,16,3.18
"AUD/JPY","on_hour",12,17,4.73
"AUD/JPY","on_hour",12,18,4.64
"AUD/JPY","on_hour",12,19,5.1
"AUD/JPY","on_hour",12,20,4.72
"AUD/JPY","on_hour",6,14,-6.77
"AUD/JPY","on_hour",6,15,-3.34
"AUD/JPY","on_hour",6,16,-3.17
"AUD/JPY","on_hour",6,17,-1.73
"AUD/JPY","on_hour",6,18,-1.4
"AUD/JPY","on_hour",6,19,-0.76
"AUD/JPY","on_hour",6,20,0.05
"AUD/JPY","on_hour",7,14,-7.16
"AUD/JPY","on_hour",7,15,-3.56
"AUD/JPY","on_hour",7,16,-3.36
"AUD/JPY","on_hour",7,17,-1.9
"AUD/JPY","on_hour",7,18,-1.56
"AUD/JPY","on_hour",7,19,-0.91
"AUD/JPY","on_hour",7,20,-0.1
"AUD/JPY","on_hour",8,14,-7.44
"AUD/JPY","on_hour",8,15,-3.75
"AUD/JPY","on_hour",8,16,-3.53
"AUD/JPY","on_hour",8,17,-2
"AUD/JPY","on_hour",8,18,-1.64
"AUD/JPY","on_hour",8,19,-0.97
"AUD/JPY","on_hour",8,20,-0.13
"AUD/JPY","on_hour",9,14,-9.56
"AUD/JPY","on_hour",9,15,-5.01
"AUD/JPY","on_hour",9,16,-4.64
"AUD/JPY","on_hour",9,17,-2.83
"AUD/JPY","on_hour",9,18,-2.39
"AUD/JPY","on_hour",9,19,-1.62
"AUD/JPY","on_hour",9,20,-0.63
"NZD/JPY","on_hour",10,14,-3.78
"NZD/JPY","on_hour",10,15,1.13
"NZD/JPY","on_hour",10,16,2.46
"NZD/JPY","on_hour",10,17,3.41
"NZD/JPY","on_hour",10,18,3.58
"NZD/JPY","on_hour",10,19,4.04
"NZD/JPY","on_hour",10,20,4.61
"NZD/JPY","on_hour",11,14,-0.93
"NZD/JPY","on_hour",11,15,4.29
"NZD/JPY","on_hour",11,16,5.35
"NZD/JPY","on_hour",11,17,6.02
"NZD/JPY","on_hour",11,18,5.93
"NZD/JPY","on_hour",11,19,6.22
"NZD/JPY","on_hour",11,20,6.3
"NZD/JPY","on_hour",12,14,1.27
"NZD/JPY","on_hour",12,15,6.74
"NZD/JPY","on_hour",12,16,7.37
"NZD/JPY","on_hour",12,17,7.78
"NZD/JPY","on_hour",12,18,7.45
"NZD/JPY","on_hour",12,19,7.62
"NZD/JPY","on_hour",12,20,7.27
"NZD/JPY","on_hour",6,14,-7.4
"NZD/JPY","on_hour",6,15,-3.77
"NZD/JPY","on_hour",6,16,-2.42
"NZD/JPY","on_hour",6,17,-1.35
"NZD/JPY","on_hour",6,18,-0.92
"NZD/JPY","on_hour",6,19,-0.4
"NZD/JPY","on_hour",6,20,0.96
"NZD/JPY","on_hour",7,14,-7.22
"NZD/JPY","on_hour",7,15,-3.35
"NZD/JPY","on_hour",7,16,-1.96
"NZD/JPY","on_hour",7,17,-0.88
"NZD/JPY","on_hour",7,18,-0.47
"NZD/JPY","on_hour",7,19,0.05
"NZD/JPY","on_hour",7,20,1.3
"NZD/JPY","on_hour",8,14,-7.87
"NZD/JPY","on_hour",8,15,-3.79
"NZD/JPY","on_hour",8,16,-2.27
"NZD/JPY","on_hour",8,17,-1.12
"NZD/JPY","on_hour",8,18,-0.67
"NZD/JPY","on_hour",8,19,-0.12
"NZD/JPY","on_hour",8,20,1.18
"NZD/JPY","on_hour",9,14,-9.45
"NZD/JPY","on_hour",9,15,-4.63
"NZD/JPY","on_hour",9,16,-2.84
"NZD/JPY","on_hour",9,17,-1.51
"NZD/JPY","on_hour",9,18,-1
"NZD/JPY","on_hour",9,19,-0.41
"NZD/JPY","on_hour",9,20,0.98
"USD/JPY","on_hour",10,14,-10.46
"USD/JPY","on_hour",10,15,-7.83
"USD/JPY","on_hour",10,16,-7.94
"USD/JPY","on_hour",10,17,-7.78
"USD/JPY","on_hour",10,18,-8.24
"USD/JPY","on_hour",10,19,-5.97
"USD/JPY","on_hour",10,20,-3.99
"USD/JPY","on_hour",11,14,-8.43
"USD/JPY","on_hour",11,15,-5.37
"USD/JPY","on_hour",11,16,-5.7
"USD/JPY","on_hour",11,17,-5.66
"USD/JPY","on_hour",11,18,-6.28
"USD/JPY","on_hour",11,19,-3.78
"USD/JPY","on_hour",11,20,-2.15
"USD/JPY","on_hour",12,14,-1.34
"USD/JPY","on_hour",12,15,0.73
"USD/JPY","on_hour",12,16,-0.88
"USD/JPY","on_hour",12,17,-1.42
"USD/JPY","on_hour",12,18,-2.51
"USD/JPY","on_hour",12,19,-0.16
"USD/JPY","on_hour",12,20,0.57
"USD/JPY","on_hour",6,14,-5
"USD/JPY","on_hour",6,15,-4.03
