"Asset","Algo","StartHour","EndHour","IR"
"EUR/JPY","on_hour",10,14,-2.78
"EUR/JPY","on_hour",10,15,1.09
"EUR/JPY","on_hour",10,16,1.53
"EUR/JPY","on_hour",10,17,1.73
"EUR/JPY","on_hour",10,18,1.96
"EUR/JPY","on_hour",10,19,2.46
"EUR/JPY","on_hour",10,20,1.5
"EUR/JPY","on_hour",11,14,-2.85
"EUR/JPY","on_hour",11,15,2.09
"EUR/JPY","on_hour",11,16,2.4
"EUR/JPY","on_hour",11,17,2.46
"EUR/JPY","on_hour",11,18,2.61
"EUR/JPY","on_hour",11,19,3.08
"EUR/JPY","on_hour",11,20,1.86
"EUR/JPY","on_hour",12,14,-2.39
"EUR/JPY","on_hour",12,15,3.83
"EUR/JPY","on_hour",12,16,3.68
"EUR/JPY","on_hour",12,17,3.55
"EUR/JPY","on_hour",12,18,3.52
"EUR/JPY","on_hour",12,19,3.91
"EUR/JPY","on_hour",12,20,2.36
"EUR/JPY","on_hour",6,14,-3.48
"EUR/JPY","on_hour",6,15,-0.24
"EUR/JPY","on_hour",6,16,0.22
"EUR/JPY","on_hour",6,17,0.59
"EUR/JPY","on_hour",6,18,0.9
"EUR/JPY","on_hour",6,19,1.49
"EUR/JPY","on_hour",6,20,0.79
"EUR/JPY","on_hour",7,14,-3.57
"EUR/JPY","on_hour",7,15,-0.55
"EUR/JPY","on_hour",7,16,-0.11
"EUR/JPY","on_hour",7,17,0.25
"EUR/JPY","on_hour",7,18,0.55
"EUR/JPY","on_hour",7,19,1.1
"EUR/JPY","on_hour",7,20,0.56
"EUR/JPY","on_hour",8,14,-5.41
"EUR/JPY","on_hour",8,15,-2.21
"EUR/JPY","on_hour",8,16,-1.65
"EUR/JPY","on_hour",8,17,-1.15
"EUR/JPY","on_hour",8,18,-0.8
"EUR/JPY","on_hour",8,19,-0.16
"EUR/JPY","on_hour",8,20,-0.51
"EUR/JPY","on_hour",9,14,-6.26
"EUR/JPY","on_hour",9,15,-2.91
"EUR/JPY","on_hour",9,16,-2.25
"EUR/JPY","on_hour",9,17,-1.66
"EUR/JPY","on_hour",9,18,-1.3
"EUR/JPY","on_hour",9,19,-0.61
"EUR/JPY","on_hour",9,20,-0.85
"GBP/JPY","on_hour",10,14,-5.98
"GBP/JPY","on_hour",10,15,-2.56
"GBP/JPY","on_hour",10,16,-3.5
"GBP/JPY","on_hour",10,17,-3.39
"GBP/JPY","on_hour",10,18,-3.6
"GBP/JPY","on_hour",10,19,-3.71
"GBP/JPY","on_hour",10,20,-2.17
"GBP/JPY","on_hour",11,14,-5.71
"GBP/JPY","on_hour",11,15,-1.51
"GBP/JPY","on_hour",11,16,-2.77
"GBP/JPY","on_hour",11,17,-2.75
"GBP/JPY","on_hour",11,18,-2.99
"GBP/JPY","on_hour",11,19,-3.14
"GBP/JPY","on_hour",11,20,-1.57
"GBP/JPY","on_hour",12,14,-3.32
"GBP/JPY","on_hour",12,15,1.25
"GBP/JPY","on_hour",12,16,-0.62
"GBP/JPY","on_hour",12,17,-1.14
"GBP/JPY","on_hour",12,18,-1.63
"GBP/JPY","on_hour",12,19,-1.94
"GBP/JPY","on_hour",12,20,-0.49
"GBP/JPY","on_hour",6,14,-6.36
"GBP/JPY","on_hour",6,15,-3.67
"GBP/JPY","on_hour",6,16,-4.54
"GBP/JPY","on_hour",6,17,-4.45
"GBP/JPY","on_hour",6,18,-4.64
"GBP/JPY","on_hour",6,19,-4.71
"GBP/JPY","on_hour",6,20,-3.14
"GBP/JPY","on_hour",7,14,-5.54
"GBP/JPY","on_hour",7,15,-3.05
"GBP/JPY","on_hour",7,16,-3.9
"GBP/JPY","on_hour",7,17,-3.82
"GBP/JPY","on_hour",7,18,-4.02
"GBP/JPY","on_hour",7,19,-4.12
"GBP/JPY","on_hour",7,20,-2.9
"GBP/JPY","on_hour",8,14,-8.13
"GBP/JPY","on_hour",8,15,-5.28
"GBP/JPY","on_hour",8,16,-5.96
"GBP/JPY","on_hour",8,17,-5.63
"GBP/JPY","on_hour",8,18,-5.64
"GBP/JPY","on_hour",8,19,-5.59
"GBP/JPY","on_hour",8,20,-4.07
"GBP/JPY","on_hour",9,14,-8.86
"GBP/JPY","on_hour",9,15,-5.95
"GBP/JPY","on_hour",9,16,-6.6
"GBP/JPY","on_hour",9,17,-6.17
"GBP/JPY","on_hour",9,18,-6.17
"GBP/JPY","on_hour",9,19,-6.03
"GBP/JPY","on_hour",9,20,-4.33
"AUD/JPY","on_hour",10,14,-9.03
"AUD/JPY","on_hour",10,15,-6.2
"AUD/JPY","on_hour",10,16,-3.94
"AUD/JPY","on_hour",10,17,-2.74
"AUD/JPY","on_hour",10,18,-1.53
"AUD/JPY","on_hour",10,19,-1.94
"AUD/JPY","on_hour",10,20,0.14
