"Asset","Algo","StartHour","EndHour","IR"
"EUR/JPY","on_hour",10,14,-5.5
"EUR/JPY","on_hour",10,15,-2.99
"EUR/JPY","on_hour",10,16,-2.13
"EUR/JPY","on_hour",10,17,-1.66
"EUR/JPY","on_hour",10,18,-2.42
"EUR/JPY","on_hour",10,19,-3.06
"EUR/JPY","on_hour",10,20,-6.59
"EUR/JPY","on_hour",11,14,-4.14
"EUR/JPY","on_hour",11,15,-0.79
"EUR/JPY","on_hour",11,16,0.17
"EUR/JPY","on_hour",11,17,0.44
"EUR/JPY","on_hour",11,18,-0.67
"EUR/JPY","on_hour",11,19,-1.54
"EUR/JPY","on_hour",11,20,-5.67
"EUR/JPY","on_hour",12,14,-3.83
"EUR/JPY","on_hour",12,15,0.7
"EUR/JPY","on_hour",12,16,1.54
"EUR/JPY","on_hour",12,17,1.54
"EUR/JPY","on_hour",12,18,0.26
"EUR/JPY","on_hour",12,19,-0.74
"EUR/JPY","on_hour",12,20,-5.29
"EUR/JPY","on_hour",6,14,-4.28
"EUR/JPY","on_hour",6,15,-2.43
"EUR/JPY","on_hour",6,16,-1.81
"EUR/JPY","on_hour",6,17,-1.5
"EUR/JPY","on_hour",6,18,-2.23
"EUR/JPY","on_hour",6,19,-2.84
"EUR/JPY","on_hour",6,20,-6.64
"EUR/JPY","on_hour",7,14,-4.92
"EUR/JPY","on_hour",7,15,-3.14
"EUR/JPY","on_hour",7,16,-2.55
"EUR/JPY","on_hour",7,17,-2.19
"EUR/JPY","on_hour",7,18,-2.85
"EUR/JPY","on_hour",7,19,-3.39
"EUR/JPY","on_hour",7,20,-6.68
"EUR/JPY","on_hour",8,14,-6.24
"EUR/JPY","on_hour",8,15,-4.01
"EUR/JPY","on_hour",8,16,-3.21
"EUR/JPY","on_hour",8,17,-2.71
"EUR/JPY","on_hour",8,18,-3.36
"EUR/JPY","on_hour",8,19,-3.93
"EUR/JPY","on_hour",8,20,-7.15
"EUR/JPY","on_hour",9,14,-6.12
"EUR/JPY","on_hour",9,15,-3.71
"EUR/JPY","on_hour",9,16,-2.85
"EUR/JPY","on_hour",9,17,-2.34
"EUR/JPY","on_hour",9,18,-3.02
"EUR/JPY","on_hour",9,19,-3.61
"EUR/JPY","on_hour",9,20,-6.98
"GBP/JPY","on_hour",10,14,-5.14
"GBP/JPY","on_hour",10,15,-3.06
"GBP/JPY","on_hour",10,16,-3.33
"GBP/JPY","on_hour",10,17,-3.36
"GBP/JPY","on_hour",10,18,-2.34
"GBP/JPY","on_hour",10,19,-0.83
"GBP/JPY","on_hour",10,20,-3.95
"GBP/JPY","on_hour",11,14,-4.19
"GBP/JPY","on_hour",11,15,-0.47
"GBP/JPY","on_hour",11,16,-0.95
"GBP/JPY","on_hour",11,17,-1.1
"GBP/JPY","on_hour",11,18,-0.02
"GBP/JPY","on_hour",11,19,1.49
