"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,3.93
"EUR/USD","on_hour",10,15,3.48
"EUR/USD","on_hour",10,16,3.07
"EUR/USD","on_hour",10,17,0.93
"EUR/USD","on_hour",10,18,0.68
"EUR/USD","on_hour",10,19,-0.6
"EUR/USD","on_hour",10,20,-1.59
"EUR/USD","on_hour",11,14,4.9
"EUR/USD","on_hour",11,15,4.3
"EUR/USD","on_hour",11,16,3.71
"EUR/USD","on_hour",11,17,1.19
"EUR/USD","on_hour",11,18,0.9
"EUR/USD","on_hour",11,19,-0.59
"EUR/USD","on_hour",11,20,-1.72
"EUR/USD","on_hour",12,14,2.36
"EUR/USD","on_hour",12,15,1.74
"EUR/USD","on_hour",12,16,1.16
"EUR/USD","on_hour",12,17,-1.68
"EUR/USD","on_hour",12,18,-2.1
"EUR/USD","on_hour",12,19,-3.63
"EUR/USD","on_hour",12,20,-4.75
"EUR/USD","on_hour",6,14,-2.87
"EUR/USD","on_hour",6,15,-3.01
"EUR/USD","on_hour",6,16,-3.19
"EUR/USD","on_hour",6,17,-4.5
"EUR/USD","on_hour",6,18,-4.75
"EUR/USD","on_hour",6,19,-5.53
"EUR/USD","on_hour",6,20,-6.24
"EUR/USD","on_hour",7,14,-0.82
"EUR/USD","on_hour",7,15,-1.01
"EUR/USD","on_hour",7,16,-1.23
"EUR/USD","on_hour",7,17,-2.63
"EUR/USD","on_hour",7,18,-2.86
"EUR/USD","on_hour",7,19,-3.68
"EUR/USD","on_hour",7,20,-4.41
"EUR/USD","on_hour",8,14,-0.39
"EUR/USD","on_hour",8,15,-0.61
"EUR/USD","on_hour",8,16,-0.85
"EUR/USD","on_hour",8,17,-2.36
"EUR/USD","on_hour",8,18,-2.6
"EUR/USD","on_hour",8,19,-3.48
"EUR/USD","on_hour",8,20,-4.24
"EUR/USD","on_hour",9,14,1.78
"EUR/USD","on_hour",9,15,1.48
"EUR/USD","on_hour",9,16,1.17
"EUR/USD","on_hour",9,17,-0.63
"EUR/USD","on_hour",9,18,-0.88
"EUR/USD","on_hour",9,19,-1.92
"EUR/USD","on_hour",9,20,-2.76
"GBP/USD","on_hour",10,14,8.83
"GBP/USD","on_hour",10,15,10.02
"GBP/USD","on_hour",10,16,10.24
"GBP/USD","on_hour",10,17,7.79
"GBP/USD","on_hour",10,18,7.94
"GBP/USD","on_hour",10,19,7.08
"GBP/USD","on_hour",10,20,5.73
"GBP/USD","on_hour",11,14,6.07
"GBP/USD","on_hour",11,15,7.54
"GBP/USD","on_hour",11,16,7.62
"GBP/USD","on_hour",11,17,4.59
"GBP/USD","on_hour",11,18,4.66
"GBP/USD","on_hour",11,19,3.67
"GBP/USD","on_hour",11,20,2.11
"GBP/USD","on_hour",12,14,3.58
"GBP/USD","on_hour",12,15,5.39
"GBP/USD","on_hour",12,16,5.45
"GBP/USD","on_hour",12,17,1.93
"GBP/USD","on_hour",12,18,1.85
"GBP/USD","on_hour",12,19,0.91
"GBP/USD","on_hour",12,20,-0.78
"GBP/USD","on_hour",6,14,3.66
"GBP/USD","on_hour",6,15,4.48
"GBP/USD","on_hour",6,16,4.63
"GBP/USD","on_hour",6,17,3.08
"GBP/USD","on_hour",6,18,3.06
"GBP/USD","on_hour",6,19,2.65
"GBP/USD","on_hour",6,20,1.83
"GBP/USD","on_hour",7,14,2.83
"GBP/USD","on_hour",7,15,3.71
"GBP/USD","on_hour",7,16,3.89
"GBP/USD","on_hour",7,17,2.26
"GBP/USD","on_hour",7,18,2.22
"GBP/USD","on_hour",7,19,1.78
"GBP/USD","on_hour",7,20,0.93
"GBP/USD","on_hour",8,14,3.09
"GBP/USD","on_hour",8,15,4.09
"GBP/USD","on_hour",8,16,4.27
"GBP/USD","on_hour",8,17,2.54
"GBP/USD","on_hour",8,18,2.51
"GBP/USD","on_hour",8,19,2.03
"GBP/USD","on_hour",8,20,1.11
"GBP/USD","on_hour",9,14,6.47
"GBP/USD","on_hour",9,15,7.59
"GBP/USD","on_hour",9,16,7.8
"GBP/USD","on_hour",9,17,5.74
"GBP/USD","on_hour",9,18,5.79
"GBP/USD","on_hour",9,19,5.11
"GBP/USD","on_hour",9,20,3.99
"AUD/USD","on_hour",10,14,3.86
"AUD/USD","on_hour",10,15,4.27
"AUD/USD","on_hour",10,16,3.83
