"Asset","Algo","StartHour","EndHour","IR"
"EUR/JPY","on_hour",10,14,-4.5
"EUR/JPY","on_hour",10,15,-4.77
"EUR/JPY","on_hour",10,16,-4.19
"EUR/JPY","on_hour",10,17,-1.34
"EUR/JPY","on_hour",10,18,-2.53
"EUR/JPY","on_hour",10,19,-3.37
"EUR/JPY","on_hour",10,20,-6.17
"EUR/JPY","on_hour",11,14,-6.44
"EUR/JPY","on_hour",11,15,-6.86
"EUR/JPY","on_hour",11,16,-5.94
"EUR/JPY","on_hour",11,17,-2.77
"EUR/JPY","on_hour",11,18,-3.8
"EUR/JPY","on_hour",11,19,-4.56
"EUR/JPY","on_hour",11,20,-7.19
"EUR/JPY","on_hour",12,14,-3.41
"EUR/JPY","on_hour",12,15,-2.81
"EUR/JPY","on_hour",12,16,-2.16
"EUR/JPY","on_hour",12,17,1.51
"EUR/JPY","on_hour",12,18,-0.27
"EUR/JPY","on_hour",12,19,-1.42
"EUR/JPY","on_hour",12,20,-5.1
"EUR/JPY","on_hour",6,14,-3.14
"EUR/JPY","on_hour",6,15,-3.31
"EUR/JPY","on_hour",6,16,-3.01
"EUR/JPY","on_hour",6,17,-0.42
"EUR/JPY","on_hour",6,18,-1.73
"EUR/JPY","on_hour",6,19,-2.66
"EUR/JPY","on_hour",6,20,-5.7
"EUR/JPY","on_hour",7,14,-3.89
"EUR/JPY","on_hour",7,15,-4.15
"EUR/JPY","on_hour",7,16,-3.81
"EUR/JPY","on_hour",7,17,-1.56
"EUR/JPY","on_hour",7,18,-2.61
"EUR/JPY","on_hour",7,19,-3.41
"EUR/JPY","on_hour",7,20,-6.47
"EUR/JPY","on_hour",8,14,-5.11
"EUR/JPY","on_hour",8,15,-5.49
"EUR/JPY","on_hour",8,16,-4.98
"EUR/JPY","on_hour",8,17,-2.66
"EUR/JPY","on_hour",8,18,-3.59
"EUR/JPY","on_hour",8,19,-4.32
"EUR/JPY","on_hour",8,20,-6.94
"EUR/JPY","on_hour",9,14,-5.56
"EUR/JPY","on_hour",9,15,-5.93
"EUR/JPY","on_hour",9,16,-5.28
"EUR/JPY","on_hour",9,17,-2.66
"EUR/JPY","on_hour",9,18,-3.64
"EUR/JPY","on_hour",9,19,-4.38
"EUR/JPY","on_hour",9,20,-6.89
"GBP/JPY","on_hour",10,14,-5.32
"GBP/JPY","on_hour",10,15,-5.8
"GBP/JPY","on_hour",10,16,-6.65
"GBP/JPY","on_hour",10,17,-5.27
"GBP/JPY","on_hour",10,18,-5.61
"GBP/JPY","on_hour",10,19,-3.41
"GBP/JPY","on_hour",10,20,-5.21
"GBP/JPY","on_hour",11,14,-6.62
"GBP/JPY","on_hour",11,15,-7.31
"GBP/JPY","on_hour",11,16,-8.08
"GBP/JPY","on_hour",11,17,-6.63
"GBP/JPY","on_hour",11,18,-6.72
"GBP/JPY","on_hour",11,19,-4.23
"GBP/JPY","on_hour",11,20,-5.92
"GBP/JPY","on_hour",12,14,-4.25
"GBP/JPY","on_hour",12,15,-2.73
"GBP/JPY","on_hour",12,16,-4.81
"GBP/JPY","on_hour",12,17,-1.57
"GBP/JPY","on_hour",12,18,-2.32
"GBP/JPY","on_hour",12,19,0.04
"GBP/JPY","on_hour",12,20,-3.38
"GBP/JPY","on_hour",6,14,-3.57
"GBP/JPY","on_hour",6,15,-3.7
"GBP/JPY","on_hour",6,16,-4.72
"GBP/JPY","on_hour",6,17,-3.46
"GBP/JPY","on_hour",6,18,-4.07
"GBP/JPY","on_hour",6,19,-2.15
"GBP/JPY","on_hour",6,20,-4.26
"GBP/JPY","on_hour",7,14,-4.36
"GBP/JPY","on_hour",7,15,-4.67
"GBP/JPY","on_hour",7,16,-5.48
"GBP/JPY","on_hour",7,17,-4.49
"GBP/JPY","on_hour",7,18,-4.98
"GBP/JPY","on_hour",7,19,-3.21
"GBP/JPY","on_hour",7,20,-5.22
"GBP/JPY","on_hour",8,14,-4.96
"GBP/JPY","on_hour",8,15,-5.37
"GBP/JPY","on_hour",8,16,-6.14
"GBP/JPY","on_hour",8,17,-5.11
"GBP/JPY","on_hour",8,18,-5.51
"GBP/JPY","on_hour",8,19,-3.67
"GBP/JPY","on_hour",8,20,-5.35
"GBP/JPY","on_hour",9,14,-5.74
"GBP/JPY","on_hour",9,15,-6.25
"GBP/JPY","on_hour",9,16,-7.03
"GBP/JPY","on_hour",9,17,-5.72
"GBP/JPY","on_hour",9,18,-6.02
"GBP/JPY","on_hour",9,19,-3.89
"GBP/JPY","on_hour",9,20,-5.58
"AUD/JPY","on_hour",10,14,-4.94
"AUD/JPY","on_hour",10,15,-3.05
"AUD/JPY","on_hour",10,16,-3.08
"AUD/JPY","on_hour",10,17,-1.49
"AUD/JPY","on_hour",10,18,-2.63
"AUD/JPY","on_hour",10,19,-2.3
"AUD/JPY","on_hour",10,20,-4.79
"AUD/JPY","on_hour",11,14,-7.66
"AUD/JPY","on_hour",11,15,-5.26
"AUD/JPY","on_hour",11,16,-5.11
"AUD/JPY","on_hour",11,17,-3.1
"AUD/JPY","on_hour",11,18,-4.24
"AUD/JPY","on_hour",11,19,-3.77
"AUD/JPY","on_hour",11,20,-6.24
"AUD/JPY","on_hour",12,14,-3.44
"AUD/JPY","on_hour",12,15,0.2
"AUD/JPY","on_hour",12,16,-0.16
"AUD/JPY","on_hour",12,17,2.09
"AUD/JPY","on_hour",12,18,0.17
"AUD/JPY","on_hour",12,19,0.47
"AUD/JPY","on_hour",12,20,-3.08
"AUD/JPY","on_hour",6,14,-3.68
"AUD/JPY","on_hour",6,15,-1.88
"AUD/JPY","on_hour",6,16,-1.99
"AUD/JPY","on_hour",6,17,-0.44
"AUD/JPY","on_hour",6,18,-1.67
"AUD/JPY","on_hour",6,19,-1.4
"AUD/JPY","on_hour",6,20,-4.17
"AUD/JPY","on_hour",7,14,-3.37
"AUD/JPY","on_hour",7,15,-1.72
"AUD/JPY","on_hour",7,16,-1.82
"AUD/JPY","on_hour",7,17,-0.41
"AUD/JPY","on_hour",7,18,-1.54
"AUD/JPY","on_hour",7,19,-1.29
"AUD/JPY","on_hour",7,20,-4.14
"AUD/JPY","on_hour",8,14,-2.44
"AUD/JPY","on_hour",8,15,-0.73
"AUD/JPY","on_hour",8,16,-0.88
"AUD/JPY","on_hour",8,17,0.55
"AUD/JPY","on_hour",8,18,-0.62
"AUD/JPY","on_hour",8,19,-0.4
"AUD/JPY","on_hour",8,20,-3.12
"AUD/JPY","on_hour",9,14,-4.11
"AUD/JPY","on_hour",9,15,-2.32
"AUD/JPY","on_hour",9,16,-2.38
