"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,3.87
"EUR/USD","on_hour",10,15,1.82
"EUR/USD","on_hour",10,16,2.41
"EUR/USD","on_hour",10,17,2.12
"EUR/USD","on_hour",10,18,0.45
"EUR/USD","on_hour",10,19,0.11
"EUR/USD","on_hour",10,20,-1.41
"EUR/USD","on_hour",11,14,6.75
"EUR/USD","on_hour",11,15,3.84
"EUR/USD","on_hour",11,16,4.42
"EUR/USD","on_hour",11,17,4.05
"EUR/USD","on_hour",11,18,2.05
"EUR/USD","on_hour",11,19,1.67
"EUR/USD","on_hour",11,20,-0.19
"EUR/USD","on_hour",12,14,4.44
"EUR/USD","on_hour",12,15,1.05
"EUR/USD","on_hour",12,16,1.93
"EUR/USD","on_hour",12,17,1.53
"EUR/USD","on_hour",12,18,-0.77
"EUR/USD","on_hour",12,19,-1.23
"EUR/USD","on_hour",12,20,-3.2
"EUR/USD","on_hour",6,14,-2.85
"EUR/USD","on_hour",6,15,-3.9
"EUR/USD","on_hour",6,16,-3.34
"EUR/USD","on_hour",6,17,-3.48
"EUR/USD","on_hour",6,18,-4.63
"EUR/USD","on_hour",6,19,-4.91
"EUR/USD","on_hour",6,20,-5.9
"EUR/USD","on_hour",7,14,0.76
"EUR/USD","on_hour",7,15,-0.56
"EUR/USD","on_hour",7,16,-0.04
"EUR/USD","on_hour",7,17,-0.24
"EUR/USD","on_hour",7,18,-1.47
"EUR/USD","on_hour",7,19,-1.74
"EUR/USD","on_hour",7,20,-2.86
"EUR/USD","on_hour",8,14,1.54
"EUR/USD","on_hour",8,15,0.1
"EUR/USD","on_hour",8,16,0.62
"EUR/USD","on_hour",8,17,0.41
"EUR/USD","on_hour",8,18,-0.9
"EUR/USD","on_hour",8,19,-1.17
"EUR/USD","on_hour",8,20,-2.36
"EUR/USD","on_hour",9,14,0.87
"EUR/USD","on_hour",9,15,-0.72
"EUR/USD","on_hour",9,16,-0.1
"EUR/USD","on_hour",9,17,-0.33
"EUR/USD","on_hour",9,18,-1.8
"EUR/USD","on_hour",9,19,-2.09
"EUR/USD","on_hour",9,20,-3.36
"GBP/USD","on_hour",10,14,7.42
"GBP/USD","on_hour",10,15,8.01
"GBP/USD","on_hour",10,16,9.33
"GBP/USD","on_hour",10,17,8.07
"GBP/USD","on_hour",10,18,6.99
"GBP/USD","on_hour",10,19,6.69
"GBP/USD","on_hour",10,20,4.48
"GBP/USD","on_hour",11,14,4.81
"GBP/USD","on_hour",11,15,5.59
"GBP/USD","on_hour",11,16,7.13
"GBP/USD","on_hour",11,17,5.54
"GBP/USD","on_hour",11,18,4.25
"GBP/USD","on_hour",11,19,3.89
"GBP/USD","on_hour",11,20,1.37
"GBP/USD","on_hour",12,14,0.51
"GBP/USD","on_hour",12,15,2.18
"GBP/USD","on_hour",12,16,4.21
"GBP/USD","on_hour",12,17,2.24
"GBP/USD","on_hour",12,18,0.74
"GBP/USD","on_hour",12,19,0.21
"GBP/USD","on_hour",12,20,-2.45
"GBP/USD","on_hour",6,14,3.87
"GBP/USD","on_hour",6,15,4.47
"GBP/USD","on_hour",6,16,5.47
"GBP/USD","on_hour",6,17,4.54
"GBP/USD","on_hour",6,18,3.8
"GBP/USD","on_hour",6,19,3.58
"GBP/USD","on_hour",6,20,2.1
"GBP/USD","on_hour",7,14,4.04
"GBP/USD","on_hour",7,15,4.64
"GBP/USD","on_hour",7,16,5.67
"GBP/USD","on_hour",7,17,4.71
"GBP/USD","on_hour",7,18,3.95
"GBP/USD","on_hour",7,19,3.73
"GBP/USD","on_hour",7,20,2.18
"GBP/USD","on_hour",8,14,2.47
"GBP/USD","on_hour",8,15,3.21
"GBP/USD","on_hour",8,16,4.31
"GBP/USD","on_hour",8,17,3.3
"GBP/USD","on_hour",8,18,2.51
"GBP/USD","on_hour",8,19,2.25
"GBP/USD","on_hour",8,20,0.67
"GBP/USD","on_hour",9,14,2.2
"GBP/USD","on_hour",9,15,3.06
"GBP/USD","on_hour",9,16,4.3
"GBP/USD","on_hour",9,17,3.18
"GBP/USD","on_hour",9,18,2.29
"GBP/USD","on_hour",9,19,1.99
"GBP/USD","on_hour",9,20,0.26
"AUD/USD","on_hour",10,14,3.07
"AUD/USD","on_hour",10,15,2.73
"AUD/USD","on_hour",10,16,2.89
"AUD/USD","on_hour",10,17,1.82
"AUD/USD","on_hour",10,18,-1.14
"AUD/USD","on_hour",10,19,-2.45
"AUD/USD","on_hour",10,20,-1.67
"AUD/USD","on_hour",11,14,0.66
"AUD/USD","on_hour",11,15,0.56
"AUD/USD","on_hour",11,16,0.86
"AUD/USD","on_hour",11,17,-0.36
"AUD/USD","on_hour",11,18,-3.7
"AUD/USD","on_hour",11,19,-5.29
"AUD/USD","on_hour",11,20,-4.22
"AUD/USD","on_hour",12,14,-1.14
"AUD/USD","on_hour",12,15,-0.89
"AUD/USD","on_hour",12,16,-0.42
"AUD/USD","on_hour",12,17,-1.8
"AUD/USD","on_hour",12,18,-5.58
"AUD/USD","on_hour",12,19,-7.37
"AUD/USD","on_hour",12,20,-6.01
"AUD/USD","on_hour",6,14,2.8
"AUD/USD","on_hour",6,15,2.53
"AUD/USD","on_hour",6,16,2.68
"AUD/USD","on_hour",6,17,1.84
"AUD/USD","on_hour",6,18,-0.49
"AUD/USD","on_hour",6,19,-1.52
"AUD/USD","on_hour",6,20,-0.94
"AUD/USD","on_hour",7,14,3.09
"AUD/USD","on_hour",7,15,2.77
"AUD/USD","on_hour",7,16,2.94
"AUD/USD","on_hour",7,17,2.05
"AUD/USD","on_hour",7,18,-0.43
"AUD/USD","on_hour",7,19,-1.52
"AUD/USD","on_hour",7,20,-0.9
"AUD/USD","on_hour",8,14,2.59
"AUD/USD","on_hour",8,15,2.39
"AUD/USD","on_hour",8,16,2.57
"AUD/USD","on_hour",8,17,1.66
"AUD/USD","on_hour",8,18,-0.88
"AUD/USD","on_hour",8,19,-2.01
"AUD/USD","on_hour",8,20,-1.36
"AUD/USD","on_hour",9,14,-1.22
"AUD/USD","on_hour",9,15,-1.11
"AUD/USD","on_hour",9,16,-0.82
"AUD/USD","on_hour",9,17,-1.76
"AUD/USD","on_hour",9,18,-4.41
"AUD/USD","on_hour",9,19,-5.63
"AUD/USD","on_hour",9,20,-4.79
"NZD/USD","on_hour",10,14,4.11
"NZD/USD","on_hour",10,15,1.47
"NZD/USD","on_hour",10,16,1.41
"NZD/USD","on_hour",10,17,-1.58
"NZD/USD","on_hour",10,18,-2.51
"NZD/USD","on_hour",10,19,-3.21
"NZD/USD","on_hour",10,20,-3.48
"NZD/USD","on_hour",11,14,1.35
"NZD/USD","on_hour",11,15,-1.48
"NZD/USD","on_hour",11,16,-1.3
"NZD/USD","on_hour",11,17,-4.67
"NZD/USD","on_hour",11,18,-5.5
"NZD/USD","on_hour",11,19,-6.32
"NZD/USD","on_hour",11,20,-6.43
"NZD/USD","on_hour",12,14,-3.22
"NZD/USD","on_hour",12,15,-5.68
"NZD/USD","on_hour",12,16,-4.97
"NZD/USD","on_hour",12,17,-8.64
"NZD/USD","on_hour",12,18,-9.24
"NZD/USD","on_hour",12,19,-9.99
"NZD/USD","on_hour",12,20,-9.89
"NZD/USD","on_hour",6,14,3.08
"NZD/USD","on_hour",6,15,1.12
"NZD/USD","on_hour",6,16,1.1
"NZD/USD","on_hour",6,17,-1.33
"NZD/USD","on_hour",6,18,-2.13
"NZD/USD","on_hour",6,19,-2.73
"NZD/USD","on_hour",6,20,-3.01
"NZD/USD","on_hour",7,14,4.22
"NZD/USD","on_hour",7,15,2.08
"NZD/USD","on_hour",7,16,2.02
"NZD/USD","on_hour",7,17,-0.53
"NZD/USD","on_hour",7,18,-1.38
"NZD/USD","on_hour",7,19,-2
"NZD/USD","on_hour",7,20,-2.3
"NZD/USD","on_hour",8,14,2.77
"NZD/USD","on_hour",8,15,0.72
"NZD/USD","on_hour",8,16,0.72
"NZD/USD","on_hour",8,17,-1.88
"NZD/USD","on_hour",8,18,-2.7
"NZD/USD","on_hour",8,19,-3.34
"NZD/USD","on_hour",8,20,-3.59
"NZD/USD","on_hour",9,14,-0.08
"NZD/USD","on_hour",9,15,-2.07
"NZD/USD","on_hour",9,16,-1.9
"NZD/USD","on_hour",9,17,-4.61
"NZD/USD","on_hour",9,18,-5.35
"NZD/USD","on_hour",9,19,-5.97
"NZD/USD","on_hour",9,20,-6.11
"USD/JPY","on_hour",10,14,1.67
"USD/JPY","on_hour",10,15,0.97
"USD/JPY","on_hour",10,16,1.06
"USD/JPY","on_hour",10,17,1.04
"USD/JPY","on_hour",10,18,-1.39
"USD/JPY","on_hour",10,19,-3.19
"USD/JPY","on_hour",10,20,-3.38
"USD/JPY","on_hour",11,14,1.3
"USD/JPY","on_hour",11,15,0.68
"USD/JPY","on_hour",11,16,0.75
"USD/JPY","on_hour",11,17,0.73
"USD/JPY","on_hour",11,18,-1.45
"USD/JPY","on_hour",11,19,-3.06
"USD/JPY","on_hour",11,20,-3.21
"USD/JPY","on_hour",12,14,-0.69
"USD/JPY","on_hour",12,15,-1.34
"USD/JPY","on_hour",12,16,-1.31
"USD/JPY","on_hour",12,17,-1.35
"USD/JPY","on_hour",12,18,-3.44
"USD/JPY","on_hour",12,19,-5
"USD/JPY","on_hour",12,20,-5.16
"USD/JPY","on_hour",6,14,-1.49
"USD/JPY","on_hour",6,15,-2.38
"USD/JPY","on_hour",6,16,-2.4
"USD/JPY","on_hour",6,17,-2.47
"USD/JPY","on_hour",6,18,-5.45
"USD/JPY","on_hour",6,19,-7.75
