"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,3.93
"EUR/USD","on_hour",10,15,3.02
"EUR/USD","on_hour",10,16,4.33
"EUR/USD","on_hour",10,17,9.85
"EUR/USD","on_hour",10,18,9.72
"EUR/USD","on_hour",10,19,7.7
"EUR/USD","on_hour",10,20,6.17
"EUR/USD","on_hour",11,14,0.18
"EUR/USD","on_hour",11,15,-0.93
"EUR/USD","on_hour",11,16,-0.15
"EUR/USD","on_hour",11,17,4.59
"EUR/USD","on_hour",11,18,4.18
"EUR/USD","on_hour",11,19,1.91
"EUR/USD","on_hour",11,20,0.09
"EUR/USD","on_hour",12,14,-0.31
"EUR/USD","on_hour",12,15,-1.41
"EUR/USD","on_hour",12,16,-0.72
"EUR/USD","on_hour",12,17,3.72
"EUR/USD","on_hour",12,18,3.27
"EUR/USD","on_hour",12,19,1.08
"EUR/USD","on_hour",12,20,-0.68
"EUR/USD","on_hour",6,14,5.19
"EUR/USD","on_hour",6,15,4.04
"EUR/USD","on_hour",6,16,5.43
"EUR/USD","on_hour",6,17,12.2
"EUR/USD","on_hour",6,18,12.33
"EUR/USD","on_hour",6,19,9.82
"EUR/USD","on_hour",6,20,8.24
"EUR/USD","on_hour",7,14,5.26
"EUR/USD","on_hour",7,15,4.3
"EUR/USD","on_hour",7,16,5.68
"EUR/USD","on_hour",7,17,12.65
"EUR/USD","on_hour",7,18,12.81
"EUR/USD","on_hour",7,19,10.8
"EUR/USD","on_hour",7,20,9.62
"EUR/USD","on_hour",8,14,5.55
"EUR/USD","on_hour",8,15,4.57
"EUR/USD","on_hour",8,16,6.18
"EUR/USD","on_hour",8,17,12.75
"EUR/USD","on_hour",8,18,13.08
"EUR/USD","on_hour",8,19,11.12
"EUR/USD","on_hour",8,20,9.72
"EUR/USD","on_hour",9,14,2.79
"EUR/USD","on_hour",9,15,1.7
"EUR/USD","on_hour",9,16,2.96
"EUR/USD","on_hour",9,17,8.76
"EUR/USD","on_hour",9,18,8.6
"EUR/USD","on_hour",9,19,6.35
"EUR/USD","on_hour",9,20,4.82
"EUR/GBP","on_hour",10,14,1.2
"EUR/GBP","on_hour",10,15,1.05
"EUR/GBP","on_hour",10,16,3.79
"EUR/GBP","on_hour",10,17,6.74
"EUR/GBP","on_hour",10,18,4.7
"EUR/GBP","on_hour",10,19,3.45
"EUR/GBP","on_hour",10,20,5.91
"EUR/GBP","on_hour",11,14,-0.15
"EUR/GBP","on_hour",11,15,-0.4
"EUR/GBP","on_hour",11,16,2.09
"EUR/GBP","on_hour",11,17,4.63
"EUR/GBP","on_hour",11,18,2.48
"EUR/GBP","on_hour",11,19,1.33
"EUR/GBP","on_hour",11,20,3.39
"EUR/GBP","on_hour",12,14,-2.63
"EUR/GBP","on_hour",12,15,-3.05
"EUR/GBP","on_hour",12,16,-0.8
"EUR/GBP","on_hour",12,17,1.36
"EUR/GBP","on_hour",12,18,-0.93
"EUR/GBP","on_hour",12,19,-2.09
"EUR/GBP","on_hour",12,20,-0.24
"EUR/GBP","on_hour",6,14,1.06
"EUR/GBP","on_hour",6,15,0.88
"EUR/GBP","on_hour",6,16,3.8
"EUR/GBP","on_hour",6,17,7.08
"EUR/GBP","on_hour",6,18,5.82
"EUR/GBP","on_hour",6,19,4.12
"EUR/GBP","on_hour",6,20,7.15
"EUR/GBP","on_hour",7,14,-0.22
"EUR/GBP","on_hour",7,15,-0.45
"EUR/GBP","on_hour",7,16,2.34
"EUR/GBP","on_hour",7,17,5.32
"EUR/GBP","on_hour",7,18,3.3
"EUR/GBP","on_hour",7,19,1.76
"EUR/GBP","on_hour",7,20,4.56
"EUR/GBP","on_hour",8,14,-1.95
"EUR/GBP","on_hour",8,15,-2.41
"EUR/GBP","on_hour",8,16,0.38
