"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,3.65
"EUR/USD","on_hour",10,15,2.79
"EUR/USD","on_hour",10,16,3.3
"EUR/USD","on_hour",10,17,2.2
"EUR/USD","on_hour",10,18,1.88
"EUR/USD","on_hour",10,19,2.31
"EUR/USD","on_hour",10,20,1.3
"EUR/USD","on_hour",11,14,5.02
"EUR/USD","on_hour",11,15,3.77
"EUR/USD","on_hour",11,16,4.29
"EUR/USD","on_hour",11,17,2.98
"EUR/USD","on_hour",11,18,2.61
"EUR/USD","on_hour",11,19,3.08
"EUR/USD","on_hour",11,20,1.87
"EUR/USD","on_hour",12,14,3.35
"EUR/USD","on_hour",12,15,1.92
"EUR/USD","on_hour",12,16,2.6
"EUR/USD","on_hour",12,17,1.11
"EUR/USD","on_hour",12,18,0.68
"EUR/USD","on_hour",12,19,1.28
"EUR/USD","on_hour",12,20,-0.01
"EUR/USD","on_hour",6,14,-1.33
"EUR/USD","on_hour",6,15,-1.62
"EUR/USD","on_hour",6,16,-1.2
"EUR/USD","on_hour",6,17,-1.9
"EUR/USD","on_hour",6,18,-2.12
"EUR/USD","on_hour",6,19,-1.78
"EUR/USD","on_hour",6,20,-2.41
"EUR/USD","on_hour",7,14,0.36
"EUR/USD","on_hour",7,15,-0.01
"EUR/USD","on_hour",7,16,0.39
"EUR/USD","on_hour",7,17,-0.35
"EUR/USD","on_hour",7,18,-0.57
"EUR/USD","on_hour",7,19,-0.23
"EUR/USD","on_hour",7,20,-0.9
"EUR/USD","on_hour",8,14,3.4
"EUR/USD","on_hour",8,15,2.87
"EUR/USD","on_hour",8,16,3.25
"EUR/USD","on_hour",8,17,2.43
"EUR/USD","on_hour",8,18,2.2
"EUR/USD","on_hour",8,19,2.52
"EUR/USD","on_hour",8,20,1.77
"EUR/USD","on_hour",9,14,3.44
"EUR/USD","on_hour",9,15,2.77
"EUR/USD","on_hour",9,16,3.2
"EUR/USD","on_hour",9,17,2.25
"EUR/USD","on_hour",9,18,1.99
"EUR/USD","on_hour",9,19,2.35
"EUR/USD","on_hour",9,20,1.47
"GBP/USD","on_hour",10,14,4.66
"GBP/USD","on_hour",10,15,4.57
"GBP/USD","on_hour",10,16,5.35
"GBP/USD","on_hour",10,17,3.51
"GBP/USD","on_hour",10,18,3.77
"GBP/USD","on_hour",10,19,3.73
"GBP/USD","on_hour",10,20,2.95
"GBP/USD","on_hour",11,14,4.71
"GBP/USD","on_hour",11,15,4.37
"GBP/USD","on_hour",11,16,5.24
"GBP/USD","on_hour",11,17,3.01
"GBP/USD","on_hour",11,18,3.32
"GBP/USD","on_hour",11,19,3.26
"GBP/USD","on_hour",11,20,2.33
"GBP/USD","on_hour",12,14,4.14
"GBP/USD","on_hour",12,15,3.57
"GBP/USD","on_hour",12,16,4.62
"GBP/USD","on_hour",12,17,1.95
"GBP/USD","on_hour",12,18,2.31
"GBP/USD","on_hour",12,19,2.26
"GBP/USD","on_hour",12,20,1.2
"GBP/USD","on_hour",6,14,1.29
"GBP/USD","on_hour",6,15,1.44
"GBP/USD","on_hour",6,16,2
"GBP/USD","on_hour",6,17,0.81
"GBP/USD","on_hour",6,18,0.99
"GBP/USD","on_hour",6,19,1
"GBP/USD","on_hour",6,20,0.5
"GBP/USD","on_hour",7,14,1.17
"GBP/USD","on_hour",7,15,1.32
"GBP/USD","on_hour",7,16,1.93
"GBP/USD","on_hour",7,17,0.65
"GBP/USD","on_hour",7,18,0.84
"GBP/USD","on_hour",7,19,0.85
"GBP/USD","on_hour",7,20,0.31
"GBP/USD","on_hour",8,14,2.61
"GBP/USD","on_hour",8,15,2.71
"GBP/USD","on_hour",8,16,3.34
"GBP/USD","on_hour",8,17,1.96
"GBP/USD","on_hour",8,18,2.17
"GBP/USD","on_hour",8,19,2.16
"GBP/USD","on_hour",8,20,1.57
"GBP/USD","on_hour",9,14,3.61
"GBP/USD","on_hour",9,15,3.62
"GBP/USD","on_hour",9,16,4.32
"GBP/USD","on_hour",9,17,2.75
"GBP/USD","on_hour",9,18,2.99
"GBP/USD","on_hour",9,19,2.95
"GBP/USD","on_hour",9,20,2.27
"AUD/USD","on_hour",10,14,2.24
"AUD/USD","on_hour",10,15,1.55
"AUD/USD","on_hour",10,16,2.69
"AUD/USD","on_hour",10,17,-0.13
"AUD/USD","on_hour",10,18,-1.04
"AUD/USD","on_hour",10,19,-0.76
"AUD/USD","on_hour",10,20,-1.54
"AUD/USD","on_hour",11,14,2.65
"AUD/USD","on_hour",11,15,1.71
"AUD/USD","on_hour",11,16,3
"AUD/USD","on_hour",11,17,-0.27
"AUD/USD","on_hour",11,18,-1.31
"AUD/USD","on_hour",11,19,-0.98
"AUD/USD","on_hour",11,20,-1.82
"AUD/USD","on_hour",12,14,1.21
"AUD/USD","on_hour",12,15,0.25
"AUD/USD","on_hour",12,16,1.84
"AUD/USD","on_hour",12,17,-1.86
"AUD/USD","on_hour",12,18,-3.02
"AUD/USD","on_hour",12,19,-2.6
"AUD/USD","on_hour",12,20,-3.34
"AUD/USD","on_hour",6,14,0.51
"AUD/USD","on_hour",6,15,0.13
"AUD/USD","on_hour",6,16,1.01
"AUD/USD","on_hour",6,17,-1.09
"AUD/USD","on_hour",6,18,-1.78
"AUD/USD","on_hour",6,19,-1.56
"AUD/USD","on_hour",6,20,-2.14
"AUD/USD","on_hour",7,14,-0.74
"AUD/USD","on_hour",7,15,-1.07
"AUD/USD","on_hour",7,16,-0.14
"AUD/USD","on_hour",7,17,-2.3
"AUD/USD","on_hour",7,18,-3.02
"AUD/USD","on_hour",7,19,-2.77
"AUD/USD","on_hour",7,20,-3.31
"AUD/USD","on_hour",8,14,0.07
"AUD/USD","on_hour",8,15,-0.33
"AUD/USD","on_hour",8,16,0.64
"AUD/USD","on_hour",8,17,-1.62
"AUD/USD","on_hour",8,18,-2.37
"AUD/USD","on_hour",8,19,-2.12
"AUD/USD","on_hour",8,20,-2.71
"AUD/USD","on_hour",9,14,0.27
"AUD/USD","on_hour",9,15,-0.19
"AUD/USD","on_hour",9,16,0.87
"AUD/USD","on_hour",9,17,-1.61
"AUD/USD","on_hour",9,18,-2.43
"AUD/USD","on_hour",9,19,-2.14
"AUD/USD","on_hour",9,20,-2.77
"NZD/USD","on_hour",10,14,1.46
"NZD/USD","on_hour",10,15,-0.26
"NZD/USD","on_hour",10,16,0.85
"NZD/USD","on_hour",10,17,-2.07
"NZD/USD","on_hour",10,18,-2.04
"NZD/USD","on_hour",10,19,-1.15
"NZD/USD","on_hour",10,20,-2.15
"NZD/USD","on_hour",11,14,1.54
"NZD/USD","on_hour",11,15,-0.54
"NZD/USD","on_hour",11,16,0.77
"NZD/USD","on_hour",11,17,-2.55
"NZD/USD","on_hour",11,18,-2.47
"NZD/USD","on_hour",11,19,-1.46
"NZD/USD","on_hour",11,20,-2.53
"NZD/USD","on_hour",12,14,-1.12
"NZD/USD","on_hour",12,15,-3.11
"NZD/USD","on_hour",12,16,-1.36
"NZD/USD","on_hour",12,17,-4.87
"NZD/USD","on_hour",12,18,-4.65
"NZD/USD","on_hour",12,19,-3.41
"NZD/USD","on_hour",12,20,-4.42
"NZD/USD","on_hour",6,14,1.43
"NZD/USD","on_hour",6,15,0.22
"NZD/USD","on_hour",6,16,1.04
"NZD/USD","on_hour",6,17,-1.25
"NZD/USD","on_hour",6,18,-1.23
"NZD/USD","on_hour",6,19,-0.55
"NZD/USD","on_hour",6,20,-1.39
"NZD/USD","on_hour",7,14,0.66
"NZD/USD","on_hour",7,15,-0.59
"NZD/USD","on_hour",7,16,0.28
"NZD/USD","on_hour",7,17,-2.06
"NZD/USD","on_hour",7,18,-2.03
"NZD/USD","on_hour",7,19,-1.31
"NZD/USD","on_hour",7,20,-2.14
"NZD/USD","on_hour",8,14,1.26
"NZD/USD","on_hour",8,15,-0.08
"NZD/USD","on_hour",8,16,0.82
"NZD/USD","on_hour",8,17,-1.6
"NZD/USD","on_hour",8,18,-1.59
"NZD/USD","on_hour",8,19,-0.87
"NZD/USD","on_hour",8,20,-1.75
"NZD/USD","on_hour",9,14,1.3
"NZD/USD","on_hour",9,15,-0.22
"NZD/USD","on_hour",9,16,0.77
"NZD/USD","on_hour",9,17,-1.89
"NZD/USD","on_hour",9,18,-1.86
"NZD/USD","on_hour",9,19,-1.05
"NZD/USD","on_hour",9,20,-1.97
"USD/JPY","on_hour",10,14,2.47
"USD/JPY","on_hour",10,15,1.1
"USD/JPY","on_hour",10,16,0.74
"USD/JPY","on_hour",10,17,0.77
"USD/JPY","on_hour",10,18,-0.74
"USD/JPY","on_hour",10,19,-0.77
"USD/JPY","on_hour",10,20,-0.57
"USD/JPY","on_hour",11,14,1.56
"USD/JPY","on_hour",11,15,0.31
"USD/JPY","on_hour",11,16,-0.03
"USD/JPY","on_hour",11,17,0
