"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,0.58
"EUR/USD","on_hour",10,15,1.47
"EUR/USD","on_hour",10,16,1.28
"EUR/USD","on_hour",10,17,5.24
"EUR/USD","on_hour",10,18,4.14
"EUR/USD","on_hour",10,19,3.49
"EUR/USD","on_hour",10,20,1.99
"EUR/USD","on_hour",11,14,-1.61
"EUR/USD","on_hour",11,15,-1.01
"EUR/USD","on_hour",11,16,-1.51
"EUR/USD","on_hour",11,17,2.02
"EUR/USD","on_hour",11,18,0.8
"EUR/USD","on_hour",11,19,0.01
"EUR/USD","on_hour",11,20,-1.43
"EUR/USD","on_hour",12,14,-3.2
"EUR/USD","on_hour",12,15,-2.79
"EUR/USD","on_hour",12,16,-3.51
"EUR/USD","on_hour",12,17,-0.23
"EUR/USD","on_hour",12,18,-1.53
"EUR/USD","on_hour",12,19,-2.31
"EUR/USD","on_hour",12,20,-3.67
"EUR/USD","on_hour",6,14,3.09
"EUR/USD","on_hour",6,15,4.31
"EUR/USD","on_hour",6,16,4.58
"EUR/USD","on_hour",6,17,10.1
"EUR/USD","on_hour",6,18,9.15
"EUR/USD","on_hour",6,19,9.05
"EUR/USD","on_hour",6,20,7.69
"EUR/USD","on_hour",7,14,3.55
"EUR/USD","on_hour",7,15,4.76
"EUR/USD","on_hour",7,16,5.01
"EUR/USD","on_hour",7,17,10.35
"EUR/USD","on_hour",7,18,9.61
"EUR/USD","on_hour",7,19,9.57
"EUR/USD","on_hour",7,20,8.27
"EUR/USD","on_hour",8,14,2.19
"EUR/USD","on_hour",8,15,3.32
"EUR/USD","on_hour",8,16,3.4
"EUR/USD","on_hour",8,17,8.09
"EUR/USD","on_hour",8,18,7.19
"EUR/USD","on_hour",8,19,6.96
"EUR/USD","on_hour",8,20,5.6
"EUR/USD","on_hour",9,14,3.15
"EUR/USD","on_hour",9,15,4.36
"EUR/USD","on_hour",9,16,4.63
"EUR/USD","on_hour",9,17,9.09
"EUR/USD","on_hour",9,18,8.43
"EUR/USD","on_hour",9,19,8.07
"EUR/USD","on_hour",9,20,6.81
"EUR/GBP","on_hour",10,14,2.15
"EUR/GBP","on_hour",10,15,2.78
"EUR/GBP","on_hour",10,16,3.57
"EUR/GBP","on_hour",10,17,4.41
"EUR/GBP","on_hour",10,18,5.25
"EUR/GBP","on_hour",10,19,4.58
"EUR/GBP","on_hour",10,20,5.83
"EUR/GBP","on_hour",11,14,-0.08
"EUR/GBP","on_hour",11,15,0.32
"EUR/GBP","on_hour",11,16,0.84
"EUR/GBP","on_hour",11,17,1.37
"EUR/GBP","on_hour",11,18,1.8
"EUR/GBP","on_hour",11,19,1.22
"EUR/GBP","on_hour",11,20,2.23
"EUR/GBP","on_hour",12,14,-2.99
"EUR/GBP","on_hour",12,15,-2.79
"EUR/GBP","on_hour",12,16,-2.48
"EUR/GBP","on_hour",12,17,-2.17
"EUR/GBP","on_hour",12,18,-1.94
"EUR/GBP","on_hour",12,19,-2.5
"EUR/GBP","on_hour",12,20,-1.57
"EUR/GBP","on_hour",6,14,-0.08
"EUR/GBP","on_hour",6,15,0.48
"EUR/GBP","on_hour",6,16,0.99
"EUR/GBP","on_hour",6,17,2.01
"EUR/GBP","on_hour",6,18,2.95
"EUR/GBP","on_hour",6,19,1.82
"EUR/GBP","on_hour",6,20,3.61
"EUR/GBP","on_hour",7,14,-1.72
"EUR/GBP","on_hour",7,15,-1.32
