"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,5.76
"EUR/USD","on_hour",10,15,4.77
"EUR/USD","on_hour",10,16,6.45
"EUR/USD","on_hour",10,17,5.91
"EUR/USD","on_hour",10,18,4.48
"EUR/USD","on_hour",10,19,4.9
"EUR/USD","on_hour",10,20,3.74
"EUR/USD","on_hour",11,14,3.2
"EUR/USD","on_hour",11,15,2.09
"EUR/USD","on_hour",11,16,4.29
"EUR/USD","on_hour",11,17,3.64
"EUR/USD","on_hour",11,18,1.92
"EUR/USD","on_hour",11,19,2.53
"EUR/USD","on_hour",11,20,1.2
"EUR/USD","on_hour",12,14,2.25
"EUR/USD","on_hour",12,15,1.02
"EUR/USD","on_hour",12,16,3.6
"EUR/USD","on_hour",12,17,2.9
"EUR/USD","on_hour",12,18,0.91
"EUR/USD","on_hour",12,19,1.68
"EUR/USD","on_hour",12,20,0.19
"EUR/USD","on_hour",6,14,-1.4
"EUR/USD","on_hour",6,15,-1.8
"EUR/USD","on_hour",6,16,-0.56
"EUR/USD","on_hour",6,17,-0.85
"EUR/USD","on_hour",6,18,-1.75
"EUR/USD","on_hour",6,19,-1.26
"EUR/USD","on_hour",6,20,-2
"EUR/USD","on_hour",7,14,-0.13
"EUR/USD","on_hour",7,15,-0.57
"EUR/USD","on_hour",7,16,0.69
"EUR/USD","on_hour",7,17,0.39
"EUR/USD","on_hour",7,18,-0.56
"EUR/USD","on_hour",7,19,-0.08
"EUR/USD","on_hour",7,20,-0.86
"EUR/USD","on_hour",8,14,4.67
"EUR/USD","on_hour",8,15,4.02
"EUR/USD","on_hour",8,16,5.25
"EUR/USD","on_hour",8,17,4.88
"EUR/USD","on_hour",8,18,3.85
"EUR/USD","on_hour",8,19,4.2
"EUR/USD","on_hour",8,20,3.36
"EUR/USD","on_hour",9,14,6.54
"EUR/USD","on_hour",9,15,5.69
"EUR/USD","on_hour",9,16,7.07
"EUR/USD","on_hour",9,17,6.62
"EUR/USD","on_hour",9,18,5.39
"EUR/USD","on_hour",9,19,5.73
"EUR/USD","on_hour",9,20,4.73
"GBP/USD","on_hour",10,14,5.03
"GBP/USD","on_hour",10,15,5.14
"GBP/USD","on_hour",10,16,6.1
"GBP/USD","on_hour",10,17,4.55
"GBP/USD","on_hour",10,18,3.43
"GBP/USD","on_hour",10,19,3.87
"GBP/USD","on_hour",10,20,2.03
"GBP/USD","on_hour",11,14,4.16
"GBP/USD","on_hour",11,15,4.28
"GBP/USD","on_hour",11,16,5.44
"GBP/USD","on_hour",11,17,3.59
"GBP/USD","on_hour",11,18,2.23
"GBP/USD","on_hour",11,19,2.8
"GBP/USD","on_hour",11,20,0.63
"GBP/USD","on_hour",12,14,6.99
"GBP/USD","on_hour",12,15,6.4
"GBP/USD","on_hour",12,16,7.51
"GBP/USD","on_hour",12,17,5.34
"GBP/USD","on_hour",12,18,3.79
"GBP/USD","on_hour",12,19,4.33
"GBP/USD","on_hour",12,20,1.87
"GBP/USD","on_hour",6,14,0.59
