"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,4.08
"EUR/USD","on_hour",10,15,3.28
"EUR/USD","on_hour",10,16,3.85
"EUR/USD","on_hour",10,17,2.81
"EUR/USD","on_hour",10,18,2.58
"EUR/USD","on_hour",10,19,3.06
"EUR/USD","on_hour",10,20,2.09
"EUR/USD","on_hour",11,14,5.41
"EUR/USD","on_hour",11,15,4.24
"EUR/USD","on_hour",11,16,4.83
"EUR/USD","on_hour",11,17,3.6
"EUR/USD","on_hour",11,18,3.31
"EUR/USD","on_hour",11,19,3.84
"EUR/USD","on_hour",11,20,2.67
"EUR/USD","on_hour",12,14,3.68
"EUR/USD","on_hour",12,15,2.34
"EUR/USD","on_hour",12,16,3.11
"EUR/USD","on_hour",12,17,1.7
"EUR/USD","on_hour",12,18,1.36
"EUR/USD","on_hour",12,19,2.03
"EUR/USD","on_hour",12,20,0.79
"EUR/USD","on_hour",6,14,-0.79
"EUR/USD","on_hour",6,15,-1.03
"EUR/USD","on_hour",6,16,-0.58
"EUR/USD","on_hour",6,17,-1.23
"EUR/USD","on_hour",6,18,-1.4
"EUR/USD","on_hour",6,19,-1.01
"EUR/USD","on_hour",6,20,-1.61
"EUR/USD","on_hour",7,14,0.85
"EUR/USD","on_hour",7,15,0.53
"EUR/USD","on_hour",7,16,0.97
"EUR/USD","on_hour",7,17,0.28
"EUR/USD","on_hour",7,18,0.11
"EUR/USD","on_hour",7,19,0.5
"EUR/USD","on_hour",7,20,-0.14
"EUR/USD","on_hour",8,14,3.84
"EUR/USD","on_hour",8,15,3.37
"EUR/USD","on_hour",8,16,3.79
"EUR/USD","on_hour",8,17,3.02
"EUR/USD","on_hour",8,18,2.85
"EUR/USD","on_hour",8,19,3.22
"EUR/USD","on_hour",8,20,2.51
"EUR/USD","on_hour",9,14,3.88
"EUR/USD","on_hour",9,15,3.27
"EUR/USD","on_hour",9,16,3.76
"EUR/USD","on_hour",9,17,2.87
"EUR/USD","on_hour",9,18,2.66
"EUR/USD","on_hour",9,19,3.07
"EUR/USD","on_hour",9,20,2.23
"GBP/USD","on_hour",10,14,5
"GBP/USD","on_hour",10,15,4.96
"GBP/USD","on_hour",10,16,5.8
"GBP/USD","on_hour",10,17,4
"GBP/USD","on_hour",10,18,4.32
"GBP/USD","on_hour",10,19,4.33
"GBP/USD","on_hour",10,20,3.59
"GBP/USD","on_hour",11,14,5.04
"GBP/USD","on_hour",11,15,4.76
"GBP/USD","on_hour",11,16,5.69
"GBP/USD","on_hour",11,17,3.5
"GBP/USD","on_hour",11,18,3.89
"GBP/USD","on_hour",11,19,3.89
"GBP/USD","on_hour",11,20,2.99
"GBP/USD","on_hour",12,14,4.44
"GBP/USD","on_hour",12,15,3.93
"GBP/USD","on_hour",12,16,5.06
