"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,5.93
"EUR/USD","on_hour",10,15,6.96
"EUR/USD","on_hour",10,16,7.22
"EUR/USD","on_hour",10,17,6.28
"EUR/USD","on_hour",10,18,6.03
"EUR/USD","on_hour",10,19,6.67
"EUR/USD","on_hour",10,20,6.31
"EUR/USD","on_hour",11,14,5.61
"EUR/USD","on_hour",11,15,6.73
"EUR/USD","on_hour",11,16,6.99
"EUR/USD","on_hour",11,17,5.84
"EUR/USD","on_hour",11,18,5.51
"EUR/USD","on_hour",11,19,6.22
"EUR/USD","on_hour",11,20,5.8
"EUR/USD","on_hour",12,14,6.39
"EUR/USD","on_hour",12,15,7.5
"EUR/USD","on_hour",12,16,7.7
"EUR/USD","on_hour",12,17,6.35
"EUR/USD","on_hour",12,18,5.97
"EUR/USD","on_hour",12,19,6.73
"EUR/USD","on_hour",12,20,6.18
"EUR/USD","on_hour",6,14,2.44
"EUR/USD","on_hour",6,15,3.31
"EUR/USD","on_hour",6,16,3.66
"EUR/USD","on_hour",6,17,3.03
"EUR/USD","on_hour",6,18,2.84
"EUR/USD","on_hour",6,19,3.29
"EUR/USD","on_hour",6,20,3.21
"EUR/USD","on_hour",7,14,3.46
"EUR/USD","on_hour",7,15,4.36
"EUR/USD","on_hour",7,16,4.69
"EUR/USD","on_hour",7,17,4.04
"EUR/USD","on_hour",7,18,3.85
"EUR/USD","on_hour",7,19,4.3
"EUR/USD","on_hour",7,20,4.19
"EUR/USD","on_hour",8,14,5.19
"EUR/USD","on_hour",8,15,6.12
"EUR/USD","on_hour",8,16,6.4
"EUR/USD","on_hour",8,17,5.71
"EUR/USD","on_hour",8,18,5.53
"EUR/USD","on_hour",8,19,5.99
"EUR/USD","on_hour",8,20,5.82
"EUR/USD","on_hour",9,14,8.54
"EUR/USD","on_hour",9,15,9.35
"EUR/USD","on_hour",9,16,9.49
"EUR/USD","on_hour",9,17,8.72
"EUR/USD","on_hour",9,18,8.55
"EUR/USD","on_hour",9,19,9.05
"EUR/USD","on_hour",9,20,8.63
"GBP/USD","on_hour",10,14,5.78
"GBP/USD","on_hour",10,15,6.35
"GBP/USD","on_hour",10,16,7.49
"GBP/USD","on_hour",10,17,5.78
"GBP/USD","on_hour",10,18,6.28
"GBP/USD","on_hour",10,19,5.38
"GBP/USD","on_hour",10,20,5.62
"GBP/USD","on_hour",11,14,6.6
"GBP/USD","on_hour",11,15,7.16
"GBP/USD","on_hour",11,16,8.37
"GBP/USD","on_hour",11,17,6.2
"GBP/USD","on_hour",11,18,6.82
"GBP/USD","on_hour",11,19,5.66
"GBP/USD","on_hour",11,20,5.93
"GBP/USD","on_hour",12,14,8.89
"GBP/USD","on_hour",12,15,9.1
"GBP/USD","on_hour",12,16,10.4
"GBP/USD","on_hour",12,17,7.61
"GBP/USD","on_hour",12,18,8.36
"GBP/USD","on_hour",12,19,6.66
"GBP/USD","on_hour",12,20,6.91
"GBP/USD","on_hour",6,14,-0.43
"GBP/USD","on_hour",6,15,0.1
"GBP/USD","on_hour",6,16,0.94
"GBP/USD","on_hour",6,17,-0.08
"GBP/USD","on_hour",6,18,0.21
"GBP/USD","on_hour",6,19,-0.24
"GBP/USD","on_hour",6,20,0
"GBP/USD","on_hour",7,14,0.52
"GBP/USD","on_hour",7,15,1.07
"GBP/USD","on_hour",7,16,1.98
"GBP/USD","on_hour",7,17,0.85
"GBP/USD","on_hour",7,18,1.19
"GBP/USD","on_hour",7,19,0.66
"GBP/USD","on_hour",7,20,0.91
"GBP/USD","on_hour",8,14,2.11
"GBP/USD","on_hour",8,15,2.75
"GBP/USD","on_hour",8,16,3.7
"GBP/USD","on_hour",8,17,2.47
"GBP/USD","on_hour",8,18,2.84
"GBP/USD","on_hour",8,19,2.24
"GBP/USD","on_hour",8,20,2.5
"GBP/USD","on_hour",9,14,5.14
"GBP/USD","on_hour",9,15,5.72
"GBP/USD","on_hour",9,16,6.75
"GBP/USD","on_hour",9,17,5.29
"GBP/USD","on_hour",9,18,5.77
"GBP/USD","on_hour",9,19,4.96
"GBP/USD","on_hour",9,20,5.18
"AUD/USD","on_hour",10,14,4.01
"AUD/USD","on_hour",10,15,4.35
"AUD/USD","on_hour",10,16,4.99
"AUD/USD","on_hour",10,17,1.08
"AUD/USD","on_hour",10,18,2.05
"AUD/USD","on_hour",10,19,3.62
"AUD/USD","on_hour",10,20,4.32
"AUD/USD","on_hour",11,14,5.37
"AUD/USD","on_hour",11,15,5.45
"AUD/USD","on_hour",11,16,6.12
"AUD/USD","on_hour",11,17,1.51
"AUD/USD","on_hour",11,18,2.62
"AUD/USD","on_hour",11,19,4.38
"AUD/USD","on_hour",11,20,4.98
"AUD/USD","on_hour",12,14,6.3
"AUD/USD","on_hour",12,15,6.16
"AUD/USD","on_hour",12,16,6.85
"AUD/USD","on_hour",12,17,1.62
"AUD/USD","on_hour",12,18,2.88
"AUD/USD","on_hour",12,19,4.83
"AUD/USD","on_hour",12,20,5.33
"AUD/USD","on_hour",6,14,-1.23
"AUD/USD","on_hour",6,15,-0.73
"AUD/USD","on_hour",6,16,-0.16
"AUD/USD","on_hour",6,17,-2.92
"AUD/USD","on_hour",6,18,-2.29
"AUD/USD","on_hour",6,19,-1.09
"AUD/USD","on_hour",6,20,-0.23
"AUD/USD","on_hour",7,14,-2.28
"AUD/USD","on_hour",7,15,-1.73
"AUD/USD","on_hour",7,16,-1.12
"AUD/USD","on_hour",7,17,-3.95
"AUD/USD","on_hour",7,18,-3.32
"AUD/USD","on_hour",7,19,-2.06
"AUD/USD","on_hour",7,20,-1.12
"AUD/USD","on_hour",8,14,-0.39
"AUD/USD","on_hour",8,15,0.12
"AUD/USD","on_hour",8,16,0.71
"AUD/USD","on_hour",8,17,-2.22
"AUD/USD","on_hour",8,18,-1.56
"AUD/USD","on_hour",8,19,-0.28
"AUD/USD","on_hour",8,20,0.57
"AUD/USD","on_hour",9,14,2.88
"AUD/USD","on_hour",9,15,3.29
"AUD/USD","on_hour",9,16,3.91
"AUD/USD","on_hour",9,17,0.51
"AUD/USD","on_hour",9,18,1.35
"AUD/USD","on_hour",9,19,2.76
"AUD/USD","on_hour",9,20,3.5
"NZD/USD","on_hour",10,14,3.71
