"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,6.64
"EUR/USD","on_hour",10,15,5.6
"EUR/USD","on_hour",10,16,6.21
"EUR/USD","on_hour",10,17,6.52
"EUR/USD","on_hour",10,18,4.89
"EUR/USD","on_hour",10,19,4.62
"EUR/USD","on_hour",10,20,2.99
"EUR/USD","on_hour",11,14,6.47
"EUR/USD","on_hour",11,15,5.49
"EUR/USD","on_hour",11,16,6.01
"EUR/USD","on_hour",11,17,6.29
"EUR/USD","on_hour",11,18,4.74
"EUR/USD","on_hour",11,19,4.44
"EUR/USD","on_hour",11,20,2.93
"EUR/USD","on_hour",12,14,5.19
"EUR/USD","on_hour",12,15,4.13
"EUR/USD","on_hour",12,16,4.53
"EUR/USD","on_hour",12,17,4.7
"EUR/USD","on_hour",12,18,3.13
"EUR/USD","on_hour",12,19,2.81
"EUR/USD","on_hour",12,20,1.25
"EUR/USD","on_hour",6,14,6.5
"EUR/USD","on_hour",6,15,5.35
"EUR/USD","on_hour",6,16,6.02
"EUR/USD","on_hour",6,17,6.48
"EUR/USD","on_hour",6,18,4.53
"EUR/USD","on_hour",6,19,4.21
"EUR/USD","on_hour",6,20,2.19
"EUR/USD","on_hour",7,14,6.91
"EUR/USD","on_hour",7,15,5.86
"EUR/USD","on_hour",7,16,6.56
"EUR/USD","on_hour",7,17,7.14
"EUR/USD","on_hour",7,18,5.31
"EUR/USD","on_hour",7,19,5.09
"EUR/USD","on_hour",7,20,3.23
"EUR/USD","on_hour",8,14,6.67
"EUR/USD","on_hour",8,15,5.6
"EUR/USD","on_hour",8,16,6.27
"EUR/USD","on_hour",8,17,6.7
"EUR/USD","on_hour",8,18,4.86
"EUR/USD","on_hour",8,19,4.58
"EUR/USD","on_hour",8,20,2.71
"EUR/USD","on_hour",9,14,6.2
"EUR/USD","on_hour",9,15,5.11
"EUR/USD","on_hour",9,16,5.68
"EUR/USD","on_hour",9,17,6.03
"EUR/USD","on_hour",9,18,4.27
"EUR/USD","on_hour",9,19,3.99
"EUR/USD","on_hour",9,20,2.2
"EUR/GBP","on_hour",10,14,3.81
"EUR/GBP","on_hour",10,15,2.61
"EUR/GBP","on_hour",10,16,2.45
"EUR/GBP","on_hour",10,17,4.08
"EUR/GBP","on_hour",10,18,3.48
"EUR/GBP","on_hour",10,19,3.37
"EUR/GBP","on_hour",10,20,4.38
"EUR/GBP","on_hour",11,14,3.48
"EUR/GBP","on_hour",11,15,2.33
"EUR/GBP","on_hour",11,16,2.13
"EUR/GBP","on_hour",11,17,3.53
"EUR/GBP","on_hour",11,18,2.95
"EUR/GBP","on_hour",11,19,2.83
