"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,4.28
"EUR/USD","on_hour",10,15,3.33
"EUR/USD","on_hour",10,16,3.57
"EUR/USD","on_hour",10,17,2.23
"EUR/USD","on_hour",10,18,1.85
"EUR/USD","on_hour",10,19,3.13
"EUR/USD","on_hour",10,20,2.29
"EUR/USD","on_hour",11,14,6.81
"EUR/USD","on_hour",11,15,5.18
"EUR/USD","on_hour",11,16,5.41
"EUR/USD","on_hour",11,17,3.78
"EUR/USD","on_hour",11,18,3.31
"EUR/USD","on_hour",11,19,4.81
"EUR/USD","on_hour",11,20,3.74
"EUR/USD","on_hour",12,14,5.19
"EUR/USD","on_hour",12,15,3.29
"EUR/USD","on_hour",12,16,3.63
"EUR/USD","on_hour",12,17,1.73
"EUR/USD","on_hour",12,18,1.2
"EUR/USD","on_hour",12,19,2.95
"EUR/USD","on_hour",12,20,1.81
"EUR/USD","on_hour",6,14,-1.14
"EUR/USD","on_hour",6,15,-1.45
"EUR/USD","on_hour",6,16,-1.09
"EUR/USD","on_hour",6,17,-1.99
"EUR/USD","on_hour",6,18,-2.24
"EUR/USD","on_hour",6,19,-1.29
"EUR/USD","on_hour",6,20,-1.82
"EUR/USD","on_hour",7,14,1.44
"EUR/USD","on_hour",7,15,0.97
"EUR/USD","on_hour",7,16,1.3
"EUR/USD","on_hour",7,17,0.33
"EUR/USD","on_hour",7,18,0.07
"EUR/USD","on_hour",7,19,1.04
"EUR/USD","on_hour",7,20,0.46
"EUR/USD","on_hour",8,14,3.35
"EUR/USD","on_hour",8,15,2.75
"EUR/USD","on_hour",8,16,3.05
"EUR/USD","on_hour",8,17,2.01
"EUR/USD","on_hour",8,18,1.73
"EUR/USD","on_hour",8,19,2.73
"EUR/USD","on_hour",8,20,2.08
"EUR/USD","on_hour",9,14,3.16
"EUR/USD","on_hour",9,15,2.47
"EUR/USD","on_hour",9,16,2.78
"EUR/USD","on_hour",9,17,1.61
"EUR/USD","on_hour",9,18,1.29
"EUR/USD","on_hour",9,19,2.42
"EUR/USD","on_hour",9,20,1.68
"GBP/USD","on_hour",10,14,4.75
"GBP/USD","on_hour",10,15,5.44
"GBP/USD","on_hour",10,16,5.95
"GBP/USD","on_hour",10,17,3.13
"GBP/USD","on_hour",10,18,3.47
"GBP/USD","on_hour",10,19,5.05
"GBP/USD","on_hour",10,20,3.82
"GBP/USD","on_hour",11,14,3.93
"GBP/USD","on_hour",11,15,4.74
"GBP/USD","on_hour",11,16,5.35
"GBP/USD","on_hour",11,17,1.96
"GBP/USD","on_hour",11,18,2.38
"GBP/USD","on_hour",11,19,4.24
"GBP/USD","on_hour",11,20,2.81
"GBP/USD","on_hour",12,14,2.97
"GBP/USD","on_hour",12,15,4.06
"GBP/USD","on_hour",12,16,4.65
"GBP/USD","on_hour",12,17,0.46
"GBP/USD","on_hour",12,18,1.06
"GBP/USD","on_hour",12,19,3.25
"GBP/USD","on_hour",12,20,1.62
"GBP/USD","on_hour",6,14,1.51
"GBP/USD","on_hour",6,15,2.21
"GBP/USD","on_hour",6,16,2.72
"GBP/USD","on_hour",6,17,0.75
"GBP/USD","on_hour",6,18,1.04
"GBP/USD","on_hour",6,19,2.15
"GBP/USD","on_hour",6,20,1.37
"GBP/USD","on_hour",7,14,2.07
"GBP/USD","on_hour",7,15,2.77
"GBP/USD","on_hour",7,16,3.29
"GBP/USD","on_hour",7,17,1.21
"GBP/USD","on_hour",7,18,1.52
"GBP/USD","on_hour",7,19,2.69
"GBP/USD","on_hour",7,20,1.84
"GBP/USD","on_hour",8,14,2.63
"GBP/USD","on_hour",8,15,3.34
"GBP/USD","on_hour",8,16,3.88
"GBP/USD","on_hour",8,17,1.64
"GBP/USD","on_hour",8,18,1.96
"GBP/USD","on_hour",8,19,3.21
"GBP/USD","on_hour",8,20,2.28
"GBP/USD","on_hour",9,14,2.23
"GBP/USD","on_hour",9,15,3.06
"GBP/USD","on_hour",9,16,3.61
"GBP/USD","on_hour",9,17,1.12
"GBP/USD","on_hour",9,18,1.48
"GBP/USD","on_hour",9,19,2.86
"GBP/USD","on_hour",9,20,1.84
"AUD/USD","on_hour",10,14,2.86
"AUD/USD","on_hour",10,15,2.87
"AUD/USD","on_hour",10,16,3.2
"AUD/USD","on_hour",10,17,1.04
"AUD/USD","on_hour",10,18,-1.26
"AUD/USD","on_hour",10,19,-0.33
"AUD/USD","on_hour",10,20,-0.93
"AUD/USD","on_hour",11,14,1.04
"AUD/USD","on_hour",11,15,1.27
"AUD/USD","on_hour",11,16,1.75
"AUD/USD","on_hour",11,17,-0.72
"AUD/USD","on_hour",11,18,-3.31
"AUD/USD","on_hour",11,19,-2.26
"AUD/USD","on_hour",11,20,-2.81
"AUD/USD","on_hour",12,14,2.09
"AUD/USD","on_hour",12,15,2.08
"AUD/USD","on_hour",12,16,2.54
"AUD/USD","on_hour",12,17,-0.39
"AUD/USD","on_hour",12,18,-3.38
"AUD/USD","on_hour",12,19,-2.14
"AUD/USD","on_hour",12,20,-2.75
"AUD/USD","on_hour",6,14,0.44
"AUD/USD","on_hour",6,15,0.67
"AUD/USD","on_hour",6,16,1.03
"AUD/USD","on_hour",6,17,-0.62
"AUD/USD","on_hour",6,18,-2.4
"AUD/USD","on_hour",6,19,-1.68
"AUD/USD","on_hour",6,20,-2.12
"AUD/USD","on_hour",7,14,0.1
"AUD/USD","on_hour",7,15,0.36
"AUD/USD","on_hour",7,16,0.74
"AUD/USD","on_hour",7,17,-0.99
"AUD/USD","on_hour",7,18,-2.87
"AUD/USD","on_hour",7,19,-2.1
"AUD/USD","on_hour",7,20,-2.53
"AUD/USD","on_hour",8,14,-0.08
"AUD/USD","on_hour",8,15,0.22
"AUD/USD","on_hour",8,16,0.6
"AUD/USD","on_hour",8,17,-1.17
"AUD/USD","on_hour",8,18,-3.08
"AUD/USD","on_hour",8,19,-2.31
"AUD/USD","on_hour",8,20,-2.74
"AUD/USD","on_hour",9,14,-0.39
"AUD/USD","on_hour",9,15,-0.03
"AUD/USD","on_hour",9,16,0.37
"AUD/USD","on_hour",9,17,-1.55
"AUD/USD","on_hour",9,18,-3.61
"AUD/USD","on_hour",9,19,-2.76
"AUD/USD","on_hour",9,20,-3.18
"NZD/USD","on_hour",10,14,3.31
"NZD/USD","on_hour",10,15,2.5
"NZD/USD","on_hour",10,16,2.07
"NZD/USD","on_hour",10,17,-1.66
"NZD/USD","on_hour",10,18,-1.45
"NZD/USD","on_hour",10,19,-0.15
"NZD/USD","on_hour",10,20,-0.99
"NZD/USD","on_hour",11,14,0.92
"NZD/USD","on_hour",11,15,0.26
"NZD/USD","on_hour",11,16,-0.03
"NZD/USD","on_hour",11,17,-4.24
"NZD/USD","on_hour",11,18,-3.82
"NZD/USD","on_hour",11,19,-2.29
"NZD/USD","on_hour",11,20,-3.12
"NZD/USD","on_hour",12,14,-1.16
"NZD/USD","on_hour",12,15,-1.42
"NZD/USD","on_hour",12,16,-1.6
"NZD/USD","on_hour",12,17,-6.27
"NZD/USD","on_hour",12,18,-5.59
"NZD/USD","on_hour",12,19,-3.8
"NZD/USD","on_hour",12,20,-4.61
"NZD/USD","on_hour",6,14,0.88
"NZD/USD","on_hour",6,15,0.52
"NZD/USD","on_hour",6,16,0.33
"NZD/USD","on_hour",6,17,-2.6
"NZD/USD","on_hour",6,18,-2.43
"NZD/USD","on_hour",6,19,-1.34
"NZD/USD","on_hour",6,20,-2
"NZD/USD","on_hour",7,14,1.08
"NZD/USD","on_hour",7,15,0.69
"NZD/USD","on_hour",7,16,0.46
"NZD/USD","on_hour",7,17,-2.59
"NZD/USD","on_hour",7,18,-2.41
"NZD/USD","on_hour",7,19,-1.28
"NZD/USD","on_hour",7,20,-1.96
"NZD/USD","on_hour",8,14,0.76
"NZD/USD","on_hour",8,15,0.38
"NZD/USD","on_hour",8,16,0.14
"NZD/USD","on_hour",8,17,-2.98
"NZD/USD","on_hour",8,18,-2.77
"NZD/USD","on_hour",8,19,-1.64
"NZD/USD","on_hour",8,20,-2.32
"NZD/USD","on_hour",9,14,0.44
"NZD/USD","on_hour",9,15,0.03
"NZD/USD","on_hour",9,16,-0.22
"NZD/USD","on_hour",9,17,-3.59
"NZD/USD","on_hour",9,18,-3.33
"NZD/USD","on_hour",9,19,-2.08
"NZD/USD","on_hour",9,20,-2.78
"USD/JPY","on_hour",10,14,2.41
"USD/JPY","on_hour",10,15,1.3
"USD/JPY","on_hour",10,16,0.94
"USD/JPY","on_hour",10,17,1.07
"USD/JPY","on_hour",10,18,-0.48
"USD/JPY","on_hour",10,19,-0.94
"USD/JPY","on_hour",10,20,-0.92
"USD/JPY","on_hour",11,14,0.99
"USD/JPY","on_hour",11,15,-0.08
"USD/JPY","on_hour",11,16,-0.34
"USD/JPY","on_hour",11,17,-0.22
"USD/JPY","on_hour",11,18,-1.64
"USD/JPY","on_hour",11,19,-2.09
"USD/JPY","on_hour",11,20,-2.09
"USD/JPY","on_hour",12,14,0.5
"USD/JPY","on_hour",12,15,-0.56
"USD/JPY","on_hour",12,16,-0.85
"USD/JPY","on_hour",12,17,-0.73
"USD/JPY","on_hour",12,18,-2.12
"USD/JPY","on_hour",12,19,-2.56
"USD/JPY","on_hour",12,20,-2.57
"USD/JPY","on_hour",6,14,-0.69
"USD/JPY","on_hour",6,15,-2.19
"USD/JPY","on_hour",6,16,-2.69
"USD/JPY","on_hour",6,17,-2.53
"USD/JPY","on_hour",6,18,-4.43
"USD/JPY","on_hour",6,19,-5.07
"USD/JPY","on_hour",6,20,-5.21
"USD/JPY","on_hour",7,14,-0.03
"USD/JPY","on_hour",7,15,-1.44
"USD/JPY","on_hour",7,16,-1.91
"USD/JPY","on_hour",7,17,-1.74
"USD/JPY","on_hour",7,18,-3.57
"USD/JPY","on_hour",7,19,-4.18
"USD/JPY","on_hour",7,20,-4.29
"USD/JPY","on_hour",8,14,1.18
"USD/JPY","on_hour",8,15,-0.13
"USD/JPY","on_hour",8,16,-0.57
"USD/JPY","on_hour",8,17,-0.42
"USD/JPY","on_hour",8,18,-2.2
"USD/JPY","on_hour",8,19,-2.76
"USD/JPY","on_hour",8,20,-2.81
"USD/JPY","on_hour",9,14,2.51
"USD/JPY","on_hour",9,15,1.34
"USD/JPY","on_hour",9,16,0.98
"USD/JPY","on_hour",9,17,1.1
"USD/JPY","on_hour",9,18,-0.52
"USD/JPY","on_hour",9,19,-1.02
"USD/JPY","on_hour",9,20,-1
"USD/CAD","on_hour",10,14,0.6
"USD/CAD","on_hour",10,15,1.25
"USD/CAD","on_hour",10,16,1.6
"USD/CAD","on_hour",10,17,5.03
"USD/CAD","on_hour",10,18,2.51
"USD/CAD","on_hour",10,19,2.28
"USD/CAD","on_hour",10,20,1.06
"USD/CAD","on_hour",11,14,0.8
"USD/CAD","on_hour",11,15,1.42
"USD/CAD","on_hour",11,16,1.78
"USD/CAD","on_hour",11,17,4.92
"USD/CAD","on_hour",11,18,2.59
"USD/CAD","on_hour",11,19,2.37
"USD/CAD","on_hour",11,20,1.26
"USD/CAD","on_hour",12,14,0.33
"USD/CAD","on_hour",12,15,0.88
"USD/CAD","on_hour",12,16,1.21
"USD/CAD","on_hour",12,17,4.17
"USD/CAD","on_hour",12,18,1.97
"USD/CAD","on_hour",12,19,1.77
"USD/CAD","on_hour",12,20,0.71
"USD/CAD","on_hour",6,14,-2.43
"USD/CAD","on_hour",6,15,-1.82
"USD/CAD","on_hour",6,16,-1.43
"USD/CAD","on_hour",6,17,3.4
"USD/CAD","on_hour",6,18,-0.21
"USD/CAD","on_hour",6,19,-0.56
"USD/CAD","on_hour",6,20,-2.42
"USD/CAD","on_hour",7,14,-2.93
"USD/CAD","on_hour",7,15,-2.41
"USD/CAD","on_hour",7,16,-2.08
"USD/CAD","on_hour",7,17,2.5
"USD/CAD","on_hour",7,18,-0.93
"USD/CAD","on_hour",7,19,-1.27
"USD/CAD","on_hour",7,20,-3.05
"USD/CAD","on_hour",8,14,-1.66
"USD/CAD","on_hour",8,15,-1.06
"USD/CAD","on_hour",8,16,-0.72
"USD/CAD","on_hour",8,17,3.56
"USD/CAD","on_hour",8,18,0.38
"USD/CAD","on_hour",8,19,0.07
"USD/CAD","on_hour",8,20,-1.54
"USD/CAD","on_hour",9,14,-0.62
"USD/CAD","on_hour",9,15,-0.01
"USD/CAD","on_hour",9,16,0.3
"USD/CAD","on_hour",9,17,3.91
"USD/CAD","on_hour",9,18,1.24
"USD/CAD","on_hour",9,19,0.99
"USD/CAD","on_hour",9,20,-0.34
"USD/CHF","on_hour",10,14,0.93
"USD/CHF","on_hour",10,15,0.4
"USD/CHF","on_hour",10,16,0.76
"USD/CHF","on_hour",10,17,3.86
"USD/CHF","on_hour",10,18,2.07
"USD/CHF","on_hour",10,19,1.37
"USD/CHF","on_hour",10,20,0.4
"USD/CHF","on_hour",11,14,1.29
"USD/CHF","on_hour",11,15,0.78
"USD/CHF","on_hour",11,16,1.18
"USD/CHF","on_hour",11,17,4.25
"USD/CHF","on_hour",11,18,2.49
