"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,5.06
"EUR/USD","on_hour",10,15,5.26
"EUR/USD","on_hour",10,16,6.38
"EUR/USD","on_hour",10,17,3.96
"EUR/USD","on_hour",10,18,5.62
"EUR/USD","on_hour",10,19,5.03
"EUR/USD","on_hour",10,20,5
"EUR/USD","on_hour",11,14,3.87
"EUR/USD","on_hour",11,15,4.13
"EUR/USD","on_hour",11,16,5.4
"EUR/USD","on_hour",11,17,2.63
"EUR/USD","on_hour",11,18,4.46
"EUR/USD","on_hour",11,19,3.81
"EUR/USD","on_hour",11,20,3.85
"EUR/USD","on_hour",12,14,6.9
"EUR/USD","on_hour",12,15,6.66
"EUR/USD","on_hour",12,16,7.74
"EUR/USD","on_hour",12,17,4.72
"EUR/USD","on_hour",12,18,6.69
"EUR/USD","on_hour",12,19,5.92
"EUR/USD","on_hour",12,20,5.8
"EUR/USD","on_hour",6,14,2.51
"EUR/USD","on_hour",6,15,2.83
"EUR/USD","on_hour",6,16,3.59
"EUR/USD","on_hour",6,17,2.1
"EUR/USD","on_hour",6,18,3.12
"EUR/USD","on_hour",6,19,2.79
"EUR/USD","on_hour",6,20,2.89
"EUR/USD","on_hour",7,14,4.89
"EUR/USD","on_hour",7,15,5.2
"EUR/USD","on_hour",7,16,5.92
"EUR/USD","on_hour",7,17,4.41
"EUR/USD","on_hour",7,18,5.46
"EUR/USD","on_hour",7,19,5.09
"EUR/USD","on_hour",7,20,5.16
"EUR/USD","on_hour",8,14,5.59
"EUR/USD","on_hour",8,15,5.91
"EUR/USD","on_hour",8,16,6.68
"EUR/USD","on_hour",8,17,5.02
"EUR/USD","on_hour",8,18,6.21
"EUR/USD","on_hour",8,19,5.76
"EUR/USD","on_hour",8,20,5.8
"EUR/USD","on_hour",9,14,7.3
"EUR/USD","on_hour",9,15,7.52
"EUR/USD","on_hour",9,16,8.42
"EUR/USD","on_hour",9,17,6.41
"EUR/USD","on_hour",9,18,7.85
"EUR/USD","on_hour",9,19,7.27
"EUR/USD","on_hour",9,20,7.22
"GBP/USD","on_hour",10,14,8.32
"GBP/USD","on_hour",10,15,9.23
"GBP/USD","on_hour",10,16,9.91
"GBP/USD","on_hour",10,17,7.47
"GBP/USD","on_hour",10,18,9.89
"GBP/USD","on_hour",10,19,7.7
"GBP/USD","on_hour",10,20,8.1
"GBP/USD","on_hour",11,14,8.26
"GBP/USD","on_hour",11,15,9.33
"GBP/USD","on_hour",11,16,10.05
"GBP/USD","on_hour",11,17,6.92
"GBP/USD","on_hour",11,18,9.92
"GBP/USD","on_hour",11,19,6.88
"GBP/USD","on_hour",11,20,7.32
"GBP/USD","on_hour",12,14,11.83
"GBP/USD","on_hour",12,15,12.46
"GBP/USD","on_hour",12,16,12.96
"GBP/USD","on_hour",12,17,9.07
"GBP/USD","on_hour",12,18,12.62
"GBP/USD","on_hour",12,19,8.67
"GBP/USD","on_hour",12,20,9.08
"GBP/USD","on_hour",6,14,2.44
"GBP/USD","on_hour",6,15,3.18
"GBP/USD","on_hour",6,16,3.76
"GBP/USD","on_hour",6,17,2.36
"GBP/USD","on_hour",6,18,3.89
"GBP/USD","on_hour",6,19,2.61
"GBP/USD","on_hour",6,20,2.96
"GBP/USD","on_hour",7,14,3.03
"GBP/USD","on_hour",7,15,3.79
"GBP/USD","on_hour",7,16,4.4
"GBP/USD","on_hour",7,17,2.88
"GBP/USD","on_hour",7,18,4.54
"GBP/USD","on_hour",7,19,3.14
"GBP/USD","on_hour",7,20,3.53
"GBP/USD","on_hour",8,14,3.21
"GBP/USD","on_hour",8,15,4.14
"GBP/USD","on_hour",8,16,4.79
"GBP/USD","on_hour",8,17,3.1
"GBP/USD","on_hour",8,18,4.92
"GBP/USD","on_hour",8,19,3.39
"GBP/USD","on_hour",8,20,3.79
"GBP/USD","on_hour",9,14,6.07
"GBP/USD","on_hour",9,15,6.95
"GBP/USD","on_hour",9,16,7.66
"GBP/USD","on_hour",9,17,5.66
"GBP/USD","on_hour",9,18,7.81
"GBP/USD","on_hour",9,19,5.84
"GBP/USD","on_hour",9,20,6.25
"AUD/USD","on_hour",10,14,4.6
"AUD/USD","on_hour",10,15,5.18
"AUD/USD","on_hour",10,16,4.72
"AUD/USD","on_hour",10,17,-0.19
"AUD/USD","on_hour",10,18,3.49
"AUD/USD","on_hour",10,19,4.8
"AUD/USD","on_hour",10,20,3.16
"AUD/USD","on_hour",11,14,6.24
"AUD/USD","on_hour",11,15,6.61
"AUD/USD","on_hour",11,16,5.95
"AUD/USD","on_hour",11,17,0.04
"AUD/USD","on_hour",11,18,4.38
"AUD/USD","on_hour",11,19,5.78
"AUD/USD","on_hour",11,20,3.72
"AUD/USD","on_hour",12,14,7.62
"AUD/USD","on_hour",12,15,7.67
"AUD/USD","on_hour",12,16,6.78
"AUD/USD","on_hour",12,17,0.23
"AUD/USD","on_hour",12,18,5
