"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,-3.15
"EUR/USD","on_hour",10,15,-4.45
"EUR/USD","on_hour",10,16,-5.03
"EUR/USD","on_hour",10,17,-7.4
"EUR/USD","on_hour",10,18,-3.36
"EUR/USD","on_hour",10,19,-1.3
"EUR/USD","on_hour",10,20,-1.55
"EUR/USD","on_hour",11,14,1.72
"EUR/USD","on_hour",11,15,-0.22
"EUR/USD","on_hour",11,16,-1.01
"EUR/USD","on_hour",11,17,-3.94
"EUR/USD","on_hour",11,18,0.91
"EUR/USD","on_hour",11,19,3.32
"EUR/USD","on_hour",11,20,2.94
"EUR/USD","on_hour",12,14,7.97
"EUR/USD","on_hour",12,15,4.49
"EUR/USD","on_hour",12,16,3.2
"EUR/USD","on_hour",12,17,-0.35
"EUR/USD","on_hour",12,18,5.43
"EUR/USD","on_hour",12,19,8.12
"EUR/USD","on_hour",12,20,7.61
"EUR/USD","on_hour",6,14,-3.98
"EUR/USD","on_hour",6,15,-4.7
"EUR/USD","on_hour",6,16,-5.18
"EUR/USD","on_hour",6,17,-6.84
"EUR/USD","on_hour",6,18,-3.99
"EUR/USD","on_hour",6,19,-2.54
"EUR/USD","on_hour",6,20,-2.69
"EUR/USD","on_hour",7,14,-1.72
"EUR/USD","on_hour",7,15,-2.6
"EUR/USD","on_hour",7,16,-3.09
"EUR/USD","on_hour",7,17,-4.85
"EUR/USD","on_hour",7,18,-1.88
"EUR/USD","on_hour",7,19,-0.38
"EUR/USD","on_hour",7,20,-0.58
"EUR/USD","on_hour",8,14,-1.38
"EUR/USD","on_hour",8,15,-2.34
"EUR/USD","on_hour",8,16,-2.86
"EUR/USD","on_hour",8,17,-4.74
"EUR/USD","on_hour",8,18,-1.59
"EUR/USD","on_hour",8,19,0.02
"EUR/USD","on_hour",8,20,-0.19
"EUR/USD","on_hour",9,14,-1.31
"EUR/USD","on_hour",9,15,-2.53
"EUR/USD","on_hour",9,16,-3.09
"EUR/USD","on_hour",9,17,-5.17
"EUR/USD","on_hour",9,18,-1.67
"EUR/USD","on_hour",9,19,0.12
"EUR/USD","on_hour",9,20,-0.12
"GBP/USD","on_hour",10,14,-2.44
"GBP/USD","on_hour",10,15,-3.5
"GBP/USD","on_hour",10,16,-4.22
"GBP/USD","on_hour",10,17,-7.25
"GBP/USD","on_hour",10,18,-3.17
"GBP/USD","on_hour",10,19,-2.19
"GBP/USD","on_hour",10,20,-1.87
"GBP/USD","on_hour",11,14,-3.14
"GBP/USD","on_hour",11,15,-4.42
"GBP/USD","on_hour",11,16,-5.21
"GBP/USD","on_hour",11,17,-8.38
"GBP/USD","on_hour",11,18,-3.75
"GBP/USD","on_hour",11,19,-2.66
"GBP/USD","on_hour",11,20,-2.29
"GBP/USD","on_hour",12,14,2.96
"GBP/USD","on_hour",12,15,0.12
"GBP/USD","on_hour",12,16,-1.06
"GBP/USD","on_hour",12,17,-5.43
"GBP/USD","on_hour",12,18,0.1
"GBP/USD","on_hour",12,19,1.52
"GBP/USD","on_hour",12,20,1.92
"GBP/USD","on_hour",6,14,-0.25
"GBP/USD","on_hour",6,15,-0.97
"GBP/USD","on_hour",6,16,-1.52
"GBP/USD","on_hour",6,17,-3.86
"GBP/USD","on_hour",6,18,-0.92
"GBP/USD","on_hour",6,19,-0.17
"GBP/USD","on_hour",6,20,0.05
"GBP/USD","on_hour",7,14,-0.19
"GBP/USD","on_hour",7,15,-0.99
"GBP/USD","on_hour",7,16,-1.6
"GBP/USD","on_hour",7,17,-4.16
"GBP/USD","on_hour",7,18,-0.93
"GBP/USD","on_hour",7,19,-0.12
"GBP/USD","on_hour",7,20,0.13
"GBP/USD","on_hour",8,14,-0.92
"GBP/USD","on_hour",8,15,-1.88
"GBP/USD","on_hour",8,16,-2.51
"GBP/USD","on_hour",8,17,-5.16
"GBP/USD","on_hour",8,18,-1.75
"GBP/USD","on_hour",8,19,-0.89
"GBP/USD","on_hour",8,20,-0.63
"GBP/USD","on_hour",9,14,0.18
"GBP/USD","on_hour",9,15,-1.07
"GBP/USD","on_hour",9,16,-1.77
"GBP/USD","on_hour",9,17,-4.75
"GBP/USD","on_hour",9,18,-0.99
"GBP/USD","on_hour",9,19,-0.04
"GBP/USD","on_hour",9,20,0.24
"AUD/USD","on_hour",10,14,-3.9
"AUD/USD","on_hour",10,15,-5.13
"AUD/USD","on_hour",10,16,-4.83
"AUD/USD","on_hour",10,17,-8.64
"AUD/USD","on_hour",10,18,-6.74
"AUD/USD","on_hour",10,19,-5.98
"AUD/USD","on_hour",10,20,-8.85
"AUD/USD","on_hour",11,14,-4.43
"AUD/USD","on_hour",11,15,-5.61
"AUD/USD","on_hour",11,16,-5.2
"AUD/USD","on_hour",11,17,-9.48
"AUD/USD","on_hour",11,18,-7.18
"AUD/USD","on_hour",11,19,-6.35
"AUD/USD","on_hour",11,20,-9.43
"AUD/USD","on_hour",12,14,1.78
"AUD/USD","on_hour",12,15,-0.85
"AUD/USD","on_hour",12,16,-0.46
"AUD/USD","on_hour",12,17,-6.07
"AUD/USD","on_hour",12,18,-3.47
"AUD/USD","on_hour",12,19,-2.56
