"Asset","Algo","StartHour","EndHour","IR"
"EUR/USD","on_hour",10,14,1.34
"EUR/USD","on_hour",10,15,1.77
"EUR/USD","on_hour",10,16,0.42
"EUR/USD","on_hour",10,17,6.11
"EUR/USD","on_hour",10,18,7.01
"EUR/USD","on_hour",10,19,5.03
"EUR/USD","on_hour",10,20,2.82
"EUR/USD","on_hour",11,14,-1.65
"EUR/USD","on_hour",11,15,-1.5
"EUR/USD","on_hour",11,16,-3.18
"EUR/USD","on_hour",11,17,1.8
"EUR/USD","on_hour",11,18,2.36
"EUR/USD","on_hour",11,19,-0.06
"EUR/USD","on_hour",11,20,-2.08
"EUR/USD","on_hour",12,14,-2.06
"EUR/USD","on_hour",12,15,-1.95
"EUR/USD","on_hour",12,16,-3.6
"EUR/USD","on_hour",12,17,1.07
"EUR/USD","on_hour",12,18,1.54
"EUR/USD","on_hour",12,19,-0.71
"EUR/USD","on_hour",12,20,-2.56
"EUR/USD","on_hour",6,14,3.68
"EUR/USD","on_hour",6,15,4.14
"EUR/USD","on_hour",6,16,2.95
"EUR/USD","on_hour",6,17,9.93
"EUR/USD","on_hour",6,18,11.61
"EUR/USD","on_hour",6,19,9.3
"EUR/USD","on_hour",6,20,6.9
"EUR/USD","on_hour",7,14,3.23
"EUR/USD","on_hour",7,15,3.83
"EUR/USD","on_hour",7,16,2.51
"EUR/USD","on_hour",7,17,9.48
"EUR/USD","on_hour",7,18,11.14
"EUR/USD","on_hour",7,19,9.09
"EUR/USD","on_hour",7,20,6.72
"EUR/USD","on_hour",8,14,3
"EUR/USD","on_hour",8,15,3.59
"EUR/USD","on_hour",8,16,2.35
"EUR/USD","on_hour",8,17,8.91
"EUR/USD","on_hour",8,18,10.42
"EUR/USD","on_hour",8,19,8.53
"EUR/USD","on_hour",8,20,6.2
"EUR/USD","on_hour",9,14,2.88
"EUR/USD","on_hour",9,15,3.46
"EUR/USD","on_hour",9,16,2.33
"EUR/USD","on_hour",9,17,8.41
"EUR/USD","on_hour",9,18,9.76
"EUR/USD","on_hour",9,19,7.88
"EUR/USD","on_hour",9,20,5.67
"EUR/GBP","on_hour",10,14,0.83
"EUR/GBP","on_hour",10,15,0.67
"EUR/GBP","on_hour",10,16,2.14
"EUR/GBP","on_hour",10,17,4.38
"EUR/GBP","on_hour",10,18,3.1
"EUR/GBP","on_hour",10,19,2.6
"EUR/GBP","on_hour",10,20,4.23
"EUR/GBP","on_hour",11,14,0.07
"EUR/GBP","on_hour",11,15,-0.13
"EUR/GBP","on_hour",11,16,1.16
"EUR/GBP","on_hour",11,17,3.04
"EUR/GBP","on_hour",11,18,1.76
"EUR/GBP","on_hour",11,19,1.22
"EUR/GBP","on_hour",11,20,2.6
"EUR/GBP","on_hour",12,14,-1.74
"EUR/GBP","on_hour",12,15,-2.05
"EUR/GBP","on_hour",12,16,-0.91
"EUR/GBP","on_hour",12,17,0.65
"EUR/GBP","on_hour",12,18,-0.69
"EUR/GBP","on_hour",12,19,-1.21
"EUR/GBP","on_hour",12,20,0.05
"EUR/GBP","on_hour",6,14,0.77
"EUR/GBP","on_hour",6,15,0.59
"EUR/GBP","on_hour",6,16,1.95
"EUR/GBP","on_hour",6,17,4.63
"EUR/GBP","on_hour",6,18,3.76
"EUR/GBP","on_hour",6,19,2.56
"EUR/GBP","on_hour",6,20,4.78
"EUR/GBP","on_hour",7,14,-1.09
"EUR/GBP","on_hour",7,15,-1.38
"EUR/GBP","on_hour",7,16,-0.04
"EUR/GBP","on_hour",7,17,2.05
"EUR/GBP","on_hour",7,18,0.55
"EUR/GBP","on_hour",7,19,-0.48
"EUR/GBP","on_hour",7,20,1.56
"EUR/GBP","on_hour",8,14,-0.65
"EUR/GBP","on_hour",8,15,-0.92
"EUR/GBP","on_hour",8,16,0.5
"EUR/GBP","on_hour",8,17,2.74
"EUR/GBP","on_hour",8,18,1.25
"EUR/GBP","on_hour",8,19,0.38
"EUR/GBP","on_hour",8,20,2.37
"EUR/GBP","on_hour",9,14,1.76
"EUR/GBP","on_hour",9,15,1.66
"EUR/GBP","on_hour",9,16,3.24
"EUR/GBP","on_hour",9,17,5.71
"EUR/GBP","on_hour",9,18,4.82
"EUR/GBP","on_hour",9,19,4.28
"EUR/GBP","on_hour",9,20,6.15
"EUR/AUD","on_hour",10,14,3.51
"EUR/AUD","on_hour",10,15,3.66
"EUR/AUD","on_hour",10,16,3.57
"EUR/AUD","on_hour",10,17,6.39
"EUR/AUD","on_hour",10,18,5.24
"EUR/AUD","on_hour",10,19,4.65
"EUR/AUD","on_hour",10,20,4.58
"EUR/AUD","on_hour",11,14,1.72
"EUR/AUD","on_hour",11,15,1.73
"EUR/AUD","on_hour",11,16,1.57
"EUR/AUD","on_hour",11,17,4.26
"EUR/AUD","on_hour",11,18,2.97
"EUR/AUD","on_hour",11,19,2.35
"EUR/AUD","on_hour",11,20,2.16
"EUR/AUD","on_hour",12,14,1.81
"EUR/AUD","on_hour",12,15,1.8
